Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل.","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - الرفوف الفارغة في محلك... ماشي مجرد منظر ماشي شباب","Video","الرفوف الفارغة في محلك... ماشي مجرد منظر ماشي شباب، راهي تسرقلك في دراهمك كل يوم.","(صوت هادئ وواثق)
كل يوم، نفس الحكاية تتعاود.
زبون يدخل، يحوس على منتج معين... و الجواب واحد: ""خلاصلي، ماكانش"".
ماشي برك خسرت بيعة... راك تخسر في الثقة.
و كل زبون يخرج من عندك ماشي راضي... هو باب تاع ربح تسكر.
هذا يسموه الـ""Rupture de stock"". ماشي مجرد مشكل صغير، هو سرطان لي ياكل في سمعتك و أرباحك بالعقل.
وقتها تحس روحك ضايع، تجري مور الموردين، التليفونات ما تحبسش، و النتيجة ماشي ديما مضمونة.
بصح، واش لوكان نقولك كاينة طريقة تبدل كلش؟
تخيل معايا صيدليتك ديما عامرة... كل منتج يطلبه الزبون، تلقاه واجد.
تخيل سمعتك تكبر في السوق... الناس تعرف بلي عندك تلقى كلش، حتى السلعة المقطوعة.
هذا هو الفرق لي تصنعو منصة ORRIVANE.
أوريفان ماشي مجرد مورد، هو الشريك الاستراتيجي لي يضمنلك التحكم الكامل في مخزونك.
بفضل النظام تاعنا الذكي، تقدر تتوقع الطلب، تخطط مسبقاً، و تضمن توفر كل المنتجات الأساسية.
نوفرولك الوقت... الدراهم... و الأهم: راحة البال.
مع أوريفان، الرفوف الفارغة تولي من الماضي.
خلي تجارتك تكبر و سمعتك تزيد قوة.
واش راك تستنى؟","تجارتك تخسر كل يوم... و أنت بالاك ماعلابالكش! 😱

كل مرة تقول للزبون ""ماكانش""، راك تفتح الباب للمنافس تاعك باش يدي مكانك.

مشكل نفاذ المخزون (Rupture de stock) ماشي مجرد خسارة تاع بيعة وحدة، هو ثقب أسود يبلع سمعتك، وقتك، و أرباحك.

منصة ORRIVANE هي الحل لي يرجعلك التحكم. نظام ذكي يخليك ديما متقدم بخطوة، و يضمنلك توفر المنتجات لي يحتاجوها زبائنك... ديما.

حان الوقت باش تحبس الخسارة. أكتشف أوريفان: سجل الآن و وفر السلعة لزبائنك ديما!

#ORRIVANE #صيدلية_الجزائر #موزع_ادوية #تجارة_الجملة #حلول_ذكية #ادارة_المخزون #الجزائر","[إطار هجين: StoryBrand + BAB + PAS]

[0-5 ثواني - المشكل P]: لقطات سينمائية بطيئة لرفوف شبه فارغة في صيدلية أنيقة. زبون يسأل الصيدلي ويبدو عليه الإحباط عندما يهز رأسه بالنفي. التركيز على تعابير وجه الصيدلي القلقة. موسيقى تصويرية متوترة.

[6-15 ثانية - التحريض A]: لقطات سريعة (مونتاج): هاتف يرن باستمرار، قائمة طويلة من الأرقام، صيدلي يمسح على جبينه بتعب. يظهر على الشاشة نص Motion Graphic: ""خسارة مبيعات""، ""تضرر السمعة""، ""ضغط نفسي"". صوت المعلق يجب أن يكون أكثر حدة وتأثيراً هنا.

[16-20 ثانية - الجسر B / الحل S]: شاشة سوداء للحظة ثم يظهر شعار ORRIVANE ببطء مع إضاءة خافتة. تتغير الموسيقى إلى نغمة أكثر تفاؤلاً وإيجابية. صوت المعلق يصبح واثقاً وممكّناً.

[21-35 ثانية - العالم الجديد After]: لقطات مشرقة وواضحة لصيدلي مبتسم يستخدم جهاز لوحي (Tablet) تظهر عليه واجهة منصة ORRIVANE. لقطات لرفوف ممتلئة ومنظمة بشكل مثالي. زبائن يدفعون وهم سعداء. لقطة مقربة على الصيدلي وهو يغلق محله في نهاية اليوم براحة بال.

[36-45 ثانية - الفوائد]: أيقونات Motion Graphics تظهر على الشاشة مع كل فائدة يذكرها المعلق: أيقونة عملة (€/DA) لـ ""الدراهم""، أيقونة ساعة لـ ""الوقت""، أيقونة درع لـ ""راحة البال"".

[46-50 ثانية - الدعوة للعمل CTA]: لقطة أخيرة للصيدلي الواثق ينظر مباشرة إلى الكاميرا. يظهر على الشاشة عنوان الموقع الإلكتروني وزر واضح: ""سجل الآن"". صوت المعلق يكون مباشراً ومقنعاً.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - كل منتج ""ماكانش"" في محلك... شحال يكلفك بالصح؟ ماشي","Carousel","كل منتج ""ماكانش"" في محلك... شحال يكلفك بالصح؟ ماشي غير السعر تاعو.","Slide 1: سلعتك تقطعت... تعرف شحال راك تخسر بلا ما تفيق؟
Slide 2: دراسة حديثة تقول: أكثر من 40% من الزبائن يروحوا عند المنافس مباشرةً كي ما يلقاوش واش يحوسوا... و أغلبهم ما يوليوش.
Slide 3: الخسارة الحقيقية ماشي في سعر المنتج، بل في سمعة تجارتك. الثقة لي يبنيها الزبون فيك على مدار سنين، تقدر تطيح في دقيقة.
Slide 4: التخطيط المسبق للمخزون هو أساس أي تجارة ناجحة. هو لي يخليك ديما واجد و يضمنلك استمرارية الأرباح.
Slide 5: الحل موجود باش ما تزيدش تقول ""خلاصلي"". ORRIVANE هو شريكك باش تضمن مخزونك و تحافظ على زبائنك.","الأرقام لا تكذب... شوف بعينيك حجم الخسارة الحقيقي! 📊

تعتقد أن خسارتك تتوقف عند سعر المنتج لي ماكانش؟ للأسف، الحقيقة أصعب بكثير.

في هذا الكاروسال، راح نكشفولك بالأرقام كيفاش نفاذ المخزون راه يأثر مباشرة على سمعتك و أرباحك على المدى البعيد.

اقرا و اكتشف الحل لي يخليك ديما في الصدارة.

#ادارة_مخزون #خسائر_خفية #تجارة_ناجحة #صيدليات_الجزائر #ORRIVANE_DZ #نصائح_اعمال","تصميم غرافيكي احترافي (عبد الرحمن).
- الخلفية: استخدام خلفية بيضاء أو بلون هادئ من ألوان العلامة التجارية مع لمسات بسيطة.
- Slide 1: العنوان بخط عريض وواضح، مع أيقونة علامة استفهام كبيرة.
- Slide 2: استخدام رسم بياني بسيط (Infographic) لإظهار نسبة 40% بشكل بصري جذاب.
- Slide 3: صورة رمزية ليدين تتصافحان (تمثل الثقة) مع علامة كسر (Crack) في المنتصف.
- Slide 4: أيقونة تقويم أو مخطط بياني يرمز للتخطيط.
- Slide 5: وضع شعار ORRIVANE بشكل بارز مع عبارة قصيرة ومحفزة. استخدام خط واضح وسهل القراءة في كل الشرائح.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - الزبون كي ما يلقاش عندك... يلقى عند غيرك. سمعتك هي","Image","الزبون كي ما يلقاش عندك... يلقى عند غيرك. سمعتك هي الصح.","سمعتك في الميزان... منتجاتك متوفرة ولا لأ؟","الثقة تُبنى في سنين... و تُهدم في كلمة ""ماكانش""! 💔

في سوق المنافسة فيه قوية، السمعة هي رأس مالك الحقيقي. كل منتج ناقص هو ضربة لهذيك السمعة.

لا تترك عملك للصدفة. كن المرجع الموثوق لي يلجأ ليه الزبون و هو متأكد أنه سيلقى ما يبحث عنه.

حمي سمعة تجارتك. زور موقعنا واكتشف كيفاش ORRIVANE تضمنلك التوفر الدائم.

#سمعة_تجارية #ولاء_العملاء #الجزائر #اعمال_ناجحة #صيدلية #ORRIVANE","تصميم غرافيكي (عبد الرحمن).
- المفهوم: تصميم بسيط و قوي. في المنتصف، ميزان قديم (Balance scale). كفة فيها أيقونة ""شخص/زبون سعيد"" وهي الأثقل، والكفة الأخرى فيها أيقونة ""منتج غير متوفر"" وهي الأخف.
- النص يكون فوق الميزان بخط أنيق وواضح.
- شعار ORRIVANE في زاوية التصميم.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - التليفون ما يحبسش، الموردين واحد يقولك كاين و واحد","Video","التليفون ما يحبسش، الموردين واحد يقولك كاين و واحد مكانش... حسيت روحك فاقد السيطرة؟","(صوت شخص يتحدث في الهاتف، يبدو عليه التعب و الإحباط)
ألو؟ خويا لعزيز، هذيك السلعة دخلت ولا مازال؟
(وقفة قصيرة)
كيفاش مازال؟ يا خويا سمانة و أنا نستنى!
(يغلق الهاتف بعصبية خفيفة، يتنهد)

(ينظر للكاميرا مباشرة)
هذا هو حالي كل يوم. عقلي حاير بين الموردين، واحد يعدك و ما يوفيش، و لاخر السعر تاعو في السما.
تحس روحك تلعب في لعبة الحظ، و التجارة تاعك هي لي راهي في الميزان.
كنت حاسب بلي هذا هو المكتوب، حتى عرفت بلي كاين طريقة أخرى.
(يفتح جهاز لوحي، تظهر واجهة ORRIVANE)
مع أوريفان، رجعتلي السيطرة. كلش واضح، كلش مضمون، و كلش في وقتو.
دروك، راني متفرغ لخدمتي الصح... و لزبائني.
ما بقيتش نجري مور السلعة، السلعة هي لي راهي مضمونة.","هل أنت مدير تجارتك... أم أسير فوضى الموردين؟ 🤔

الشعور بفقدان السيطرة هو واحد من أكبر الضغوطات لي يعيشها صاحب العمل.

عندما يكون نجاحك معلق بوعود الآخرين، من المستحيل التخطيط للمستقبل.

ORRIVANE ليست مجرد منصة، بل هي أداة تمنحك القوة لاستعادة التحكم الكامل في سلسلة التوريد الخاصة بك.

تخلص من القلق و تحكم في مخزونك. تفضل زور موقعنا واكتشف كيف.

#تحكم_في_عملك #ادارة_الموردين #راحة_البال #نجاح_مهني #ORRIVANE_DZ #الجزائر","[UGC - إطار BAB]

- الكاميرا: تصوير بأسلوب واقعي، كأن الشخص يصور نفسه (Selfie mode) أو شخص آخر يصوره بطريقة عفوية. إضاءة طبيعية.

- [Before]: المشهد الأول في مكتب أو خلفية صيدلية تبدو فوضوية قليلاً. الممثل (أحمد/إسلام) يجب أن يظهر الإحباط الحقيقي (تعب، قلق، تنهدات).

- [Bridge]: اللقطة التي يفتح فيها الجهاز اللوحي هي نقطة التحول. يمكن إضافة مؤثر صوتي خفيف (Swoosh) للدلالة على التغيير.

- [After]: المشهد الثاني يكون في نفس المكان لكنه أكثر ترتيباً. الممثل يبدو مرتاحاً، واثقاً، ويتحدث بهدوء. ابتسامة خفيفة في نهاية الفيديو.

- الأداء: يجب أن يكون طبيعياً جداً و غير متصنع، كأنه شخص حقيقي يشارك تجربته.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - من الفوضى اليومية إلى التحكم التام... حكاية صيدلي ","Carousel","من الفوضى اليومية إلى التحكم التام... حكاية صيدلي كيما نتا.","Slide 1: من الفوضى إلى التحكم التام: حكاية صيدلي رجع تحكمو في السوق.
Slide 2: ""قبل"": كان سمير يقضي نصف يومه في الهاتف مع الموردين. مخزونه كان ديما ناقص، و الزبائن بدأو يهربوا.
Slide 3: ""بعد"": اكتشف سمير ORRIVANE. في أسابيع قليلة، أصبح بإمكانه تتبع مخزونه بدقة، و طلب المنتجات قبل نفاذها بضغطة زر.
Slide 4: النتيجة: مخزون مستقر، زبائن راضون، و أرباح في ارتفاع. سمير الآن يركز على تطوير صيدليته، ماشي على الجري مور السلعة.","كان يعاني من نفس مشاكلك... شوف كيفاش تبدلت حياتو. 📖

النجاح ليس صدفة، بل هو نتيجة اتخاذ القرارات الصحيحة في الوقت المناسب.

تابع معنا قصة سمير، الصيدلي الذي قرر أن يغير واقعه من الفوضى إلى التحكم المطلق بفضل حل واحد ذكي.

اقرا القصة كاملة و اكتشف نفسك فيها.

#قصص_نجاح #قبل_وبعد #تحفيز_اعمال #ريادة_اعمال_الجزائر #صيدلي #ORRIVANE","تصميم غرافيكي (عبد الرحمن).
- الأسلوب: قصصي (Storytelling). استخدام أيقونات أو رسوم بسيطة تروي القصة.
- Slide 1: عنوان جذاب بخط كبير.
- Slide 2: استخدام ألوان داكنة أو رمادية. أيقونة هاتف مع علامات تعجب و استفهام حوله.
- Slide 3: الانتقال إلى ألوان مشرقة وحيوية (ألوان العلامة التجارية). أيقونة جهاز لوحي مع علامة صح (✓).
- Slide 4: رسم بياني بسيط يظهر سهماً متجهاً للأعلى (للأرباح). أيقونة زبون مبتسم. في الأسفل شعار ORRIVANE مع عبارة ""قصتك تبدأ هنا"".","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - ما تخليش تجارتك تمشي بالزهر... خليها تمشي بالتحكم.","Image","ما تخليش تجارتك تمشي بالزهر... خليها تمشي بالتحكم.","تحكم في تجارتك و خلي القلق للوراء.","القرار يرجع ليك: تبقى تتفرج ولا تولي تتحكم؟ 🎮

الفوضى، عدم اليقين، القلق... هذه كلها أعراض لفقدان السيطرة على أهم جزء في عملك: المخزون.

ORRIVANE تمنحك الأدوات اللازمة لتكون أنت القائد، أنت من يقرر، و أنت من يتحكم.

أوريفان: تحكمك الكامل على المنتجات. اكتشف المزيد على موقعنا.

#التحكم #القوة #ادارة_الاعمال #ريادة_اعمال #ORRIVANE_DZ #الجزائر","تصميم غرافيكي (عبد الرحمن).
- المفهوم: صورة رمزية قوية. يد شخص (رجل أعمال/صيدلي) تمسك بزمام الأمور (Reins) أو عجلة قيادة (Steering wheel). الخلفية تمثل بيانات أو رسوم بيانية بشكل احترافي.
- النص يكون مدمجاً بشكل أنيق في التصميم.
- شعار ORRIVANE في الأسفل مع عبارة: ""التحكم الكامل بين يديك"".","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - السوايع لي ضيعتهم في التليفون مع الموردين... لوكان","Video","السوايع لي ضيعتهم في التليفون مع الموردين... لوكان خدمت بيهم، شحال كنت راح تدخل دراهم؟","(صوت ساعة تدق بشكل واضح ومستمر في الخلفية)
في عالم التجارة، كل دقيقة عندها قيمة.
شحال من ساعة ضيعتها هذا الأسبوع و أنت تبحث على منتج مقطوع؟
شحال من فرصة راحت عليك باش تخدم زبون جديد، لأنك كنت مشغول في مكالمة مع مورد؟
هذا الوقت الضايع... هو في الحقيقة دراهم ضايعة.
أوريفان تفهم قيمة وقتك.
منصتنا مصممة باش توفرلك ساعات ثمينة كل أسبوع.
بدل ما تجري مور السلعة، خلي نظامنا الذكي يخدم في بلاصتك.
استثمر وقتك في تطوير عملك، في بناء علاقات مع زبائنك، في التخطيط للمستقبل.
لأن وقتك... أغلى من أن يضيع في الانتظار.","أكبر تكلفة في تجارتك ليست السلعة... بل الوقت الضائع! ⏳💸

هل حسبت يوماً تكلفة الساعات التي تقضيها في مهام متكررة مثل البحث عن الموردين وتتبع الطلبات؟

هذا الوقت هو أثمن مورد لديك. ORRIVANE مصممة لتعيده إليك، مما يسمح لك بالتركيز على ما يهم حقًا: نمو عملك.

وقتك أغلى من أن يضيع. اكتشف كيف توفره مع أوريفان.

#كفاءة_تشغيلية #توفير_الوقت #ادارة_الوقت #انتاجية #ORRIVANE_DZ #الجزائر","[Motion Graphics - إطار QUEST]

- الأسلوب: فيديو Motion Graphics سريع و احترافي.
- [0-5 ثواني]: تظهر ساعة كبيرة على الشاشة وعقاربها تدور بسرعة. أرقام تتطاير (تمثل الدقائق والساعات الضائعة).
- [6-15 ثواني]: أيقونة هاتف تظهر وعليها علامة X حمراء. أيقونة زبون حزين يغادر. أيقونات عملات (Coins) تختفي من الشاشة.
- [16-25 ثواني]: انتقال سلس إلى واجهة منصة ORRIVANE المتحركة. تظهر أيقونات (Checklists, automated orders, analytics) لتوضيح الكفاءة.
- [26-35 ثواني]: مشاهد متحركة تظهر ما يمكن فعله بالوقت الموفر: أيقونة مصافحة (علاقات مع الزبائن)، أيقونة رسم بياني للنمو (تطوير العمل)، أيقونة دماغ يفكر (تخطيط استراتيجي).
- [36-40 ثواني]: تظهر رسالة واضحة في النهاية: ""وقتك = أموالك. استثمره بذكاء"".
- الموسيقى: تبدأ مع دقات ساعة ثم تتحول إلى موسيقى إلكترونية محفزة و عصرية.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - الوقت لي يروح ما يوليش... بصح تقدر تستثمرو بدل ما ","Carousel","الوقت لي يروح ما يوليش... بصح تقدر تستثمرو بدل ما تضيعو. شوف كيفاش.","Slide 1: وقتك: الكنز الذي لا يعوض في عملك.
Slide 2: البحث المستمر عن المنتجات و متابعة الموردين يستهلك على الأقل 5 ساعات أسبوعياً. هذا وقت كان بإمكانك استغلاله لخدمة 20 زبون إضافي!
Slide 3: بالوقت الذي توفره مع أوريفان، يمكنك: تدريب فريقك، تحليل مبيعاتك، أو حتى أخذ قسط من الراحة لإعادة شحن طاقتك.
Slide 4: ORRIVANE ليس مجرد منصة، بل هو استثمار مباشر في وقتك و إنتاجيتك. كل دقيقة توفرها هي ربح صافي.","هل تستثمر وقتك... أم تستهلكه؟ 🤔 الفرق كبير!

الوقت هو المورد الوحيد الذي لا يمكن شراؤه. لكن يمكنك إدارته بذكاء.

في هذا الكاروسال، سنوضح لك كيف يمكن لبعض الساعات الضائعة أسبوعياً أن تكلفك الكثير، وكيف يمكنك استعادتها.

قائمة: كيف تستثمر وقتك صح مع الحلول الذكية من أوريفان.

#استثمار_الوقت #انتاجية_عالية #ذكاء_الاعمال #صيدليات #ORRIVANE #الجزائر","تصميم غرافيكي (عبد الرحمن).
- الأسلوب: تعليمي و تحفيزي.
- Slide 1: صورة ساعة رملية أنيقة مع العنوان بخط فاخر.
- Slide 2: إنفوجرافيك بسيط يقارن بين ""وقت ضائع"" (أيقونة هاتف) و ""فرصة ربح"" (أيقونات زبائن).
- Slide 3: استخدام أيقونات متعددة تمثل الأنشطة المذكورة (تدريب، تحليل، استرخاء) في تصميم شبكي (Grid layout).
- Slide 4: وضع شعار ORRIVANE في المنتصف مع معادلة بسيطة: ""وقت أكثر = أرباح أكثر"".","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - كل دقيقة تضيعها في الروتين، هي فرصة تضيعها للنمو.","Image","كل دقيقة تضيعها في الروتين، هي فرصة تضيعها للنمو.","وقتك دراهم! علاش راك تضيعه؟","المعادلة بسيطة: توفير الوقت = زيادة الأرباح. 💰

توقف عن إهدار أثمن أصولك في مهام يمكن أتمتتها.

الكفاءة التشغيلية ليست ترفاً، بل هي ضرورة للنجاح في السوق اليوم. ORRIVANE تمنحك هذه الكفاءة.

حلول ذكية لتوفير الوقت. اعرف المزيد على موقعنا.

#الوقت_هو_المال #كفاءة #أتمتة_الاعمال #نمو_الاعمال #ORRIVANE_DZ","تصميم غرافيكي (عبد الرحمن).
- المفهوم: صورة مجمعة (Collage) تضع صورة ساعة أنيقة بجانب كومة من العملات المالية (أورو أو دينار)، لترسيخ فكرة ""الوقت هو المال"" بصرياً.
- النص يكون كبيراً وواضحاً في منتصف التصميم.
- شعار ORRIVANE في الأسفل مع عبارة ""استثمر في الكفاءة"".","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
