Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل.","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - الدفع أونلاين في دزاير... يا كابوس يا مكانش! بصح و","Video","الدفع أونلاين في دزاير... يا كابوس يا مكانش! بصح وعلاش؟","(صوت بطل القصة، بنبرة متعبة)
شحال من مرة لقيت رحلة هايلة... بروموسيون ما تتراتاش.
تدخل تحجز... كلش ساهل.
حتى توصل لمرحلة الدفع.
(صوت تعليق يتغير لنبرة قلق)
بطاقة دولية؟ ما عنديش.
نعيط لصاحبي في فرنسا؟ حشمت.
نروح للوكالة؟ راحت عليا البروموسيون.
(صوت البطل يتنهد بيأس)
تحس روحك مقصي... حاصل... وكأن السفر حكر على ناس معينة.
(صوت يتغير فجأة ليصبح واثق ومُمَكِّن)
بصح خلاص! جا الوقت لي كل جزائري يسافر وهو مهني.
(موسيقى ملهمة تبدأ)
هذا Bookingo.app.
المنصة الجزائرية لي تفهمك وتفهم واش تحتاج.
مع Bookingo.app، أحجز تذكرتك ولا فندقك في دقائق.
والأهم... خلّص ببطاقتك الذهبية ولا CIB.
نعم، كيما راك تسمع.
بكل أمان... بكل ثقة... وبلا حتى وسيط.
هذا ماشي مجرد تطبيق... هذي استقلالية ليك.
هذي كرامتك كمواطن يقدر يخلص أونلاين كيما كامل الناس.
(صوت يصبح حماسي)
وداعاً للتعقيدات... ومرحباً بالسهولة.
من اليوم، سفرك يبدا بضغطة زر.
Bookingo.app. سافر مهني... خلّص بالذهبية وسي أي بي.","كرهت من تعقيدات الدفع أونلاين في الجزائر؟ الحل وصل!

كلنا عشنا نفس المشكل: تلقى عرض سفر ما يتعوضش، بصح تحبس عند مرحلة الدفع. الشعور بالإقصاء، القلق من الاحتيال، وتضييع الوقت مع الوسطاء... هذي المعاناة خلاصت.

Bookingo.app هو الحل الجزائري 100% لي يخليك تحجز رحلتك وتخلص ببطاقتك الذهبية ولا CIB بكل أمان وسهولة. استرجع استقلاليتك وسافر وأنت مهني.

من اليوم، العالم بين يديك.

حمّل تطبيق Bookingo.app الآن واكتشف معنى السفر بلا قيود! (الرابط في البايو)

#BookingoApp #سافر_مهني #صنع_في_الجزائر #بطاقة_الذهبية #CIB #السياحة_في_الجزائر #الجزائر #Algeria #TravelTech","[مشهد 1 - Before/Problem]: شاب (البطل) جالس أمام لابتوب ليلاً، متحمس. لقطات مقربة على عينيه وهو يرى عرض سفر مغري. ينتقل بسرعة بين الصفحات. [زاوية كاميرا]: مقربة على وجهه. [إضاءة]: خافتة، تعكس شاشة اللابتوب فقط.
[مشهد 2 - Agitate]: تتغير ملامحه للقلق عند صفحة الدفع. لقطات سريعة: أيقونات فيزا وماستركارد، مكالمة هاتفية يتردد في إجرائها، ينظر للساعة بقلق. [مؤثرات صوتية]: صوت نقرات فأرة متوترة، تنهيدة عميقة.
[مشهد 3 - Solution]: انتقال مفاجئ. شاشة هاتفه تضيء بشعار Bookingo.app بألوان زاهية. [إضاءة]: تصبح الغرفة مشرقة ودافئة. [موسيقى]: تبدأ نغمة إيجابية وملهمة.
[مشهد 4 - The Plan]: لقطات Motion Graphics واضحة وسريعة تظهر واجهة التطبيق: 1. أيقونة بحث (فنادق وطيران). 2. أيقونة تقويم (اختيار التواريخ). 3. أيقونتي بطاقة الذهبية و CIB تظهران بوضوح مع علامة صح خضراء كبيرة.
[مشهد 5 - After/Bridge]: نرى البطل الآن في المطار، مبتسم وهو يسحب حقيبته. ثم لقطة له في وجهة السفر (شاطئ، مدينة تاريخية) يلتقط سيلفي سعيد. [نبرة الصوت]: تنتقل من اليأس إلى الثقة ثم إلى الفرح.
[مشهد 6 - CTA]: لقطة أخيرة لشاشة الهاتف تظهر رسالة تأكيد الحجز، مع شعار Bookingo.app بارز في الأسفل. يظهر النص: 'حمّل التطبيق الآن'.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - الدفع أونلاين للسفر... قصة معاناة كل جزائري (قبل B","Carousel","الدفع أونلاين للسفر... قصة معاناة كل جزائري (قبل Bookingo.app).","Slide 1: الدفع الإلكتروني في الجزائر: حقيقة مُرة
كل ما تبغي تحجز رحلة أونلاين، تبدا الحكاية تتعقد...

Slide 2: الخلعة من البطاقات الدولية...
بين الخوف من الاحتيال وصعوبة الحصول عليها، تبقى دايماً متكل على الغير. شعور بالإقصاء الرقمي لي قليل لي يفهمو.

Slide 3: مكاتب، وسايط، وتضييع وقت!
دور على وكالة، تستنى في الصف، وتزيد في التكاليف... كل هذا باش دير حاجة تقدر تديرها في 5 دقايق من تليفونك.

Slide 4: فرص سفر تضيع... وعروض تفوتك!
شحال من بروموسيون راحت عليك؟ شحال من فرصة ضاعت غير على جال 'لازم فيزا كارد' باش تخلص؟

Slide 5: كفاية! حان وقت الحل الوطني.
هذه المعاناة لازم تخلاص. ولأننا جزائريين ونفهمو هذا المشكل، جبنالكم الحل.","تعرف هاد الحكاية؟ رحلة كل جزائري مع الدفع أونلاين.

من الخوف على معلوماتك البنكية، للشعور بالعجز قدام العروض العالمية، وحتى تضييع الوقت في الحلول التقليدية... كلنا مرينا على هذا الطريق.

لكن اليوم، القصة تغيرت. تصفح الكاروسال وتعرف على المعاناة اللي Bookingo.app جا باش يقضي عليها مرة واحدة وللأبد.

تصفح لمعرفة كيف يغير Bookingo.app اللعبة! وخبرنا في التعليقات واش من مشكل كنت تعاني منو بزاف.

#الدفع_الالكتروني #الجزائر #معاناة #حلول_جزائرية #BookingoApp #تكنولوجيا #سفر #CIB #الذهبية","Slide 1: خلفية داكنة مع صورة لشخص محبط أمام شاشة لابتوب. [الخط]: عريض وواضح.
Slide 2: صورة مقربة لبطاقات فيزا وماستركارد وعليها علامة استفهام كبيرة. [الألوان]: رمادية ومائلة للسواد.
Slide 3: صورة لصف طويل من الناس أمام وكالة سفر، مع أيقونة ساعة رملية تفرغ. [التصميم]: إظهار الإرهاق على وجوه الناس.
Slide 4: صورة لتذكرة طيران تتلاشى أو عرض سفر عليه ختم 'EXPIRED' باللون الأحمر. [التأثير]: إحساس بالخسارة.
Slide 5: انتقال مفاجئ. خلفية بألوان علم الجزائر مع شعار Bookingo.app يبدأ بالظهور بشكل خفيف. [الخط]: يصبح أكثر إشراقاً وتفاؤلاً.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - تحلم تسافر بلا ما تحتاج 'فيزا كارد'؟ حلمك ولا حقيق","Image","تحلم تسافر بلا ما تحتاج 'فيزا كارد'؟ حلمك ولا حقيقة.","بلا 'فيزا'...
بلا حيرة...
سافر ببطاقتك الذهبية.","نعم، هذا ليس حلماً!

طالما كان السفر مرتبطاً بتعقيدات الدفع بالبطاقات الدولية. اليوم، Bookingo.app يكسر هذه القاعدة. سافر بحرية، وادفع بوسائل الدفع الوطنية اللي تثق فيها.

اكتشف الحل النهائي للسفر في الجزائر. الرابط في البايو.

#سفر_بلا_حدود #الحل_الوطني #BookingoApp #الذهبية #CIB #الجزائر_تسافر","تصميم بسيط وأنيق. في الخلفية صورة لوجهة سفر جذابة (غير واضحة تماماً Focus blur). في الأمام، نص واضح ومقروء. في الأسفل، شعار Bookingo.app مع أيقونتي الذهبية و CIB.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - تحط كود الكارطة تاعك أونلاين و قلبك يخبط؟ عندك الح","Video","تحط كود الكارطة تاعك أونلاين و قلبك يخبط؟ عندك الحق!","(صوت الممثل، بنبرة هادئة ومطمئنة)
كي تجي تخلص أونلاين، أول حاجة تخمم فيها هي: وين رايحة تروح معلوماتي؟
شكون يضمنلي بلي دراهمي راهم في أمان؟
هذا هو السؤال لي يخلي بزاف ناس تتراجع.
(يظهر شخص يتردد في إدخال أرقام بطاقته على موقع أجنبي)
الخوف من الاحتيال... من القرصنة... هذا خوف مشروع.
بصح كي يكون الحل وطني، والثقة من عندنا... الحكاية تتبدل.
(تظهر واجهة Bookingo.app بوضوح)
مع Bookingo.app، راك تخلص عبر نظام دفع جزائري 100%.
نفس النظام لي تستعملو كل يوم في بلادك.
بطاقتك الذهبية... بطاقتك CIB...
معلوماتك محمية ومشفرة بأعلى التقنيات.
(تظهر رسوم توضيحية بسيطة: قفل، درع حماية على أيقونات البطاقات)
الأمان تاعك هو أولويتنا.
ماكانش وسيط أجنبي... ماكانش طرف ثالث ما تعرفوش.
من عندك... لينا... مباشرة.
سافر وأنت مرتاح البال.","خايف على دراهمك كي تخلص أونلاين؟ الأمان يبدأ من الثقة.

القلق عند الدفع الإلكتروني أمر طبيعي، خاصة مع كثرة حكايات الاحتيال. لكن الحل ليس في تجنب التكنولوجيا، بل في اختيار التكنولوجيا اللي تقدر تثق فيها.

Bookingo.app يوفر لك نظام دفع وطني ومحمي بالكامل، باش تحجز رحلتك وأنت متأكد 100% أن معلوماتك وأموالك في أمان تام.

خلص بالذهبية ولا CIB وروح مرتاح! حمّل Bookingo.app درك وشوف الفرق.

#أمان_رقمي #الثقة #BookingoApp #الذهبية_CIB #حماية_المستهلك #الجزائر","[الأسلوب]: إعادة تمثيل تجربة مستخدم (Storytelling). شاب أو شابة في مقهى، يحاول الحجز بهاتفه. [مشهد 1]: لقطة مقربة على يده وهي تحوم فوق شاشة الهاتف، متردد. تعابير وجهه قلقة. [مشهد 2]: انتقال سلس لواجهة Bookingo.app. تظهر أيقونتا الدفع (الذهبية و CIB) بشكل بارز. [مؤثرات بصرية]: Motion graphics بسيطة تظهر قفلاً يغلق على أيقونة البطاقة، ودرع حماية يظهر حولها. [الإضاءة والموسيقى]: تبدأ متوترة قليلاً ثم تصبح هادئة ومطمئنة. [نبرة الصوت]: تبدأ كأنها تفهم قلق المستخدم، ثم تصبح واثقة ومُطمئنة جداً.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - اسرار الحماية لي تخليك تخلص وأنت مهني!","Carousel","اسرار الحماية لي تخليك تخلص وأنت مهني!","Slide 1: سر الأمان في Bookingo.app
الثقة تاعك هي رأس مالنا. ولهذا السبب، بنينا نظام دفع يخليك ترقد مهني.

Slide 2: ضمانة وطنية 100%
كل عمليات الدفع تتم عبر المنصات البنكية الجزائرية الرسمية (ساتيم). لا يوجد أي طرف أجنبي في العملية. دراهمك ومعلوماتك تبقى في بلادك.

Slide 3: تشفير عالمي لحماية جزائرية
نستخدم أقوى بروتوكولات التشفير (SSL) لحماية بيانات بطاقتك الذهبية و CIB من لحظة إدخالها حتى تأكيد الدفع. حتى حنا ما نقدروش نشوفوها!

Slide 4: وداعاً للقلق... مرحباً بالثقة!
مع Bookingo.app، الأمان ماشي مجرد كلمة، هو أساس خدمتنا. خلّص وأنت مرتاح البال.","هل معلوماتك البنكية في أمان عند الحجز أونلاين؟

الأمان الرقمي ليس رفاهية، بل ضرورة. في Bookingo.app، نأخذ هذا الأمر على محمل الجد. اكتشف في هذا الكاروسال كيف نحمي كل دينار وكل معلومة تخصك عند استخدامك لمنصتنا.

اكتشف كيف نحمي فلوسك... تصفح الكاروسال الآن!

#الأمان_أولاً #تشفير_البيانات #BookingoApp #ثقة #الذهبية #CIB #الجزائر","تصميم الكاروسال يجب أن يوحي بالثقة والأمان. [الألوان]: استخدام الأزرق والأخضر. [الأيقونات]: استخدام أيقونات واضحة (قفل، درع، علم الجزائر، شعار ساتيم). [الخط]: رسمي وسهل القراءة.
Slide 1: خلفية بشعار Bookingo.app مع أيقونة درع كبيرة.
Slide 2: خريطة الجزائر مع خطوط تربط بين المستخدم والبنك، مع التأكيد على أن كل شيء داخلي.
Slide 3: رسم توضيحي بسيط لعملية التشفير (بيانات تتحول لرموز).
Slide 4: صورة لشخص يبتسم وهو يحمل هاتفه، مع ظهور رسالة 'الدفع تم بنجاح'.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - بطاقتك الذهبية... أمانك في Bookingo.app.","Image","بطاقتك الذهبية... أمانك في Bookingo.app.","الأمان لي تثيق فيه.
السهولة لي تستاهلها.","الثقة والأمان... في بطاقة واحدة.

عندما تستخدم بطاقتك الذهبية أو CIB على Bookingo.app، فأنت لا تقوم بعملية دفع فقط، بل تستثمر في راحة بالك. نظام دفع وطني مصمم خصيصاً لك.

ثقة بلا حدود... حمّل التطبيق الآن.

#راحة_البال #BookingoApp #الذهبية #CIB #ثقة_وأمان #صنع_في_الجزائر","تصميم يركز على الثقة. صورة مقربة ليد شخص يحمل بطاقة الذهبية بشكل مريح، وفي الخلفية واجهة تطبيق Bookingo.app بشكل غير واضح. النص مكتوب بخط أنيق وواضح. شعار Bookingo.app في زاوية.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - حياتك تمشي بسرعة... علاش حجزك تاع السفر يكون بطيء؟","Video","حياتك تمشي بسرعة... علاش حجزك تاع السفر يكون بطيء؟","(موسيقى سريعة وإيقاعية)
(صوت معلق حماسي)
بحث... مقارنة أسعار... إتصال بالوكالة...
انتظار... تأكيد... دفع يدوي...
شحال من ساعة تضيع في عملية بسيطة؟
وقتك أثمن من هذا!
(انتقال مفاجئ وسريع)
مع Bookingo.app، الحكاية مختلفة!
(تظهر واجهة التطبيق في فيديو Motion Graphics سريع)
اختار وجهتك... في ثواني.
قارن العروض... بضغطة زر.
احجز... في دقيقة.
خلّص بالذهبية ولا CIB... فوراً!
(تظهر علامة 'تم الحجز بنجاح' مع صوت احتفالي قصير)
من الفكرة... إلى التذكرة... في أقل من 5 دقائق.
Bookingo.app... السرعة في خدمتك.","في 5 دقائق فقط... تذكرتك تكون في جيبك!

لماذا تضيع ساعات في التخطيط لرحلة يمكنك حجزها في دقائق؟ تكنولوجيا Bookingo.app مصممة لتوفر عليك أثمن ما تملك: وقتك.

شاهد الفيديو واكتشف كيف حولنا عملية الحجز المعقدة إلى تجربة سريعة وممتعة.

سافر في دقائق... احجز مع Bookingo.app درك!

#وقتك_ثمين #سرعة #كفاءة #BookingoApp #حجز_سريع #الجزائر #تكنولوجيا","[الأسلوب]: Motion Graphics 100%. [الجزء الأول]: إظهار أيقونات تمثل الخطوات التقليدية (هاتف، تقويم، ساعة رملية) بشكل بطيء وممل مع ألوان باهتة. [الجزء الثاني]: انتقال سريع. الواجهة تظهر بحركة ديناميكية، الألوان زاهية، الأيقونات تتحرك بسرعة وسلاسة. يتم تمثيل عملية الحجز كاملة في 10-15 ثانية. [المؤثرات الصوتية]: أصوات 'swoosh' و 'click' سريعة ومُرضية. [الموسيقى]: تبدأ بطيئة ثم تصبح سريعة جداً وإيقاعية.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - كيفاش تحجز رحلة كاملة في وقت تحضير قهوة؟","Carousel","كيفاش تحجز رحلة كاملة في وقت تحضير قهوة؟","Slide 1: قبل Bookingo.app: رحلة الحجز المضنية
ساعات من البحث في مواقع مختلفة، مكالمات هاتفية لا تنتهي، وزيارات للوكالات... كان هذا هو الواقع.

Slide 2: مع Bookingo.app: الحجز في 3 خطوات بسيطة!
1. ابحث: أدخل وجهتك وتواريخك.
2. اختر: قارن بين مئات العروض واختر الأنسب لك.
3. ادفع: استعمل بطاقتك الذهبية أو CIB وأكد حجزك فوراً.

Slide 3: وداعاً للصفوف الطويلة... ومرحباً بالسرعة!
لا مزيد من الانتظار. كل ما تحتاجه للسفر أصبح في هاتفك. احجز من أي مكان وفي أي وقت.

Slide 4: وقتك أثمن من أن يضيع في الانتظار.
استرجع وقتك واستمتع بالتخطيط لرحلتك، ودع Bookingo.app يعتني بالباقي. سفرك يبدأ الآن!","من ساعات إلى دقائق... هذا هو الفرق مع Bookingo.app!

قارن بين الطريقة التقليدية المليئة بالتعقيدات والانتظار، وبين تجربة الحجز السلسة والفورية مع Bookingo.app. حياتك أصبحت أسهل.

تصفح الكاروسال واكتشف كيف يمكنك توفير وقتك وجهدك في رحلتك القادمة.

تصفح واكتشف سر السرعة مع Bookingo.app!

#قبل_وبعد #توفير_الوقت #BookingoApp #حجوزات #سفر_سهل #الجزائر","تصميم يركز على المقارنة بين 'قبل' و 'بعد'.
Slide 1: استخدام صور باللونين الأبيض والأسود لشخص مرهق على الهاتف أو في طابور.
Slide 2: تصميم جرافيك مشرق وملون يوضح الخطوات الثلاث بأيقونات بسيطة وواضحة.
Slide 3: صورة لشخص يبتسم وهو يستخدم هاتفه في مقهى أو حديقة، مع أيقونة 'تم' كبيرة.
Slide 4: صورة لوجهة سفر جميلة مع نص محفز. [الخط]: عصري وواضح.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - دقائق معدودة... وعالم من السفر بين يديك.","Image","دقائق معدودة... وعالم من السفر بين يديك.","5 دقائق
هي كل ما تحتاجه لحجز رحلتك القادمة.","وقتك لا يقدر بثمن.

لا تدع عمليات الحجز الطويلة تسرق منك متعة التخطيط للسفر. مع Bookingo.app، دقائق قليلة تكفي.

وفر وقتك، احجز درك. (الرابط في البايو)

#دقائق_فقط #الكفاءة #BookingoApp #سفر_سريع #الجزائر","تصميم Minimalist. خلفية بسيطة جداً (لون موحد أو صورة غير واضحة). النص هو بطل التصميم. استخدام رقم '5' بشكل كبير وجذاب. شعار Bookingo.app في الأسفل.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
