Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل.","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C02-WA","[C02-WA] Carousel - من 1989: ماشي غير تطورنا، بنينا إرث تاع ثقة وخدمة ","Carousel","من 1989: ماشي غير تطورنا، بنينا إرث تاع ثقة وخدمة 5 نجوم.","Slide 1: العنوان: حكايتنا بدأت في 1989...
النص: في وقت كان فيه السفر تحدي، بدينا بمهمة وحدة: نجعلوه تجربة سهلة وممتعة لكل جزائري.

Slide 2: العنوان: التسعينات: بناء الأساس.
النص: ركزنا على بناء شبكة علاقات قوية في الداخل والخارج، باش نضمنو لعملائنا أفضل الخدمات.

Slide 3: العنوان: الألفينات: التوسع والاحترافية.
النص: حصلنا على اعتمادات دولية، أهمها IATA، لي كانت دليل على التزامنا بالجودة العالمية.

Slide 4: العنوان: 2010 وما بعدها: مواكبة العصر.
النص: دخلنا العالم الرقمي، طورنا خدماتنا، وبقينا قراب من عملائنا أكثر من أي وقت مضى.

Slide 5: العنوان: اليوم: أكثر من 30 سنة من الخبرة.
النص: كل يوم، نستعملو خبرتنا الطويلة باش نحلوا أي مشكل قبل ما يوقع، ونضمنو سفرة مثالية لعملائنا.

Slide 6: العنوان: شهاداتكم هي فخرنا.
النص: آلاف المسافرين، آلاف القصص الناجحة. ثقتكم هي أكبر إنجاز في مسيرتنا.

Slide 7: العنوان: المستقبل: التزامنا ما يتبدلش.
النص: نبقاو دايماً شريككم الموثوق في السفر، بنفس الشغف والالتزام تاع أول يوم.","ماشي غير تاريخ، هذي قصة تاع ثقة تبنات على مدار 30 سنة.

كل عام من أعوام مسيرتنا في 'الكوثر للأسفار' عندو حكاية، كل مرحلة فيها تحديات وإنجازات. تعرفوا في هذا الكاروسال على رحلتنا من 1989 إلى اليوم، وكيفاش بنينا اسمنا على أساس الخبرة، المصداقية، وخدمة العملاء لي ما عندهاش مثيل.

تعرف على قصتنا الكاملة. للمزيد من التفاصيل، تفضل بزيارة موقعنا.

#تاريخنا #قصتنا #منذ1989 #الكوثر_للأسفار #مسيرة_نجاح #خبرة #ثقة #الجزائر","كاروسال قصصي بأسلوب الخط الزمني (Timeline).
- استخدام صور أرشيفية قديمة إن وجدت في السلايدات الأولى لإضفاء المصداقية، ثم صور حديثة.
- تصميم بصري يمثل كل حقبة زمنية (التسعينات، الألفينات...).
- استخدام أيقونات للإنجازات (شهادة IATA، أيقونة كمبيوتر للتطور الرقمي).
- الحفاظ على هوية بصرية موحدة عبر كل السلايدات.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - سفرتك تبدا قبل المطار. تبدا براحة البال. بصح كيفاش","Carousel","سفرتك تبدا قبل المطار. تبدا براحة البال. بصح كيفاش؟","Slide 1: العنوان: علاش التخمام في السفر يتعب كثر من السفر نفسو؟
النص: القلق على الفيزا، الشك في الحجوزات، الخوف على دراهمك... هذا الثقل الذهني يسرق منك فرحة التحضير لرحلتك.

Slide 2: العنوان: الدليل لي تحتاجو في رحلتك.
النص: في 'الكوثر للأسفار'، حنا ماشي مجرد وكالة. حنا دليلك الموثوق. من 1989 وحنا نرافقو المسافرين ونضمنولهم راحة البال لي يستاهلوها.

Slide 3: العنوان: خطة بسيطة من 3 خطوات باش تسافر وأنت مهني.
النص: 1. خبرنا على وجهتك وأحلامك. 2. فريقنا المتخصص يتكفل بكل الإجراءات المعقدة. 3. استلم ملفك جاهز... وهمك الوحيد هو تبدا تحلم بالرحلة!

Slide 4: العنوان: النتيجة؟ التركيز على واش يهم صح.
النص: بدل القلق على الأوراق، ركز على عبادتك في العمرة، أو استمتع بكل لحظة في عطلتك. هذه هي راحة البال الحقيقية.

Slide 5: العنوان: جاهز باش تبدا رحلتك براحة البال؟
النص: فريقنا في انتظارك باش يجاوب على كل أسئلتك ويصمملك الرحلة لي تحلم بيها. الثقة تاعك هي أولويتنا.","30 سنة خبرة، لخصناها في 5 صفحات باش تفهم سر راحة بالك في كل سفرة.

التخطيط لسفرة ما لازمش يكون مصدر قلق. مع 'الكوثر للأسفار'، حولنا كل التعقيدات إلى خطوات بسيطة وواضحة. اكتشف في هذا الكاروسال كيفاش خبرتنا الطويلة تضمنلك رحلة من دون أي منغصات، من أول مكالمة حتى ترجع لبلادك بالسلامة.

سفرتك تبدا براحة البال! سقسي على باقاتنا المتنوعة اليوم.

#راحة_البال #وكالة_سفر_الجزائر #الكوثر_للأسفار #عمرة2024 #سياحة_تركيا #خبرة_ثقة #الجزائر","تصميم الكاروسال يجب أن يكون نظيفاً واحترافياً باستخدام هوية 'الكوثر' البصرية. 
Slide 1: خلفية بصورة شخص قلق مع أيقونات (فيزا، فندق، طائرة) حول رأسه.
Slide 2: صورة احترافية لمكتب الوكالة أو فريق العمل مبتسماً.
Slide 3: تصميم إنفوجرافيك بسيط وواضح للخطوات الثلاث مع أيقونات معبرة.
Slide 4: صورة عالية الجودة لعميل سعيد (في العمرة أو سياحة) يبدو عليه الهدوء والسكينة.
Slide 5: صورة واضحة لمعلومات الاتصال مع CTA بارز.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C04-WA","[C04-WA] Carousel - جواز السفر في يد، والدوخة في الراس؟ شوف كيفاه نرجع","Carousel","جواز السفر في يد، والدوخة في الراس؟ شوف كيفاه نرجعوها متعة.","Slide 1: العنوان: دوامة الإجراءات: الفيزا، الحجوزات، التأمين...
النص: الحلم بالسفر جميل، بصح الطريق ليه معمر بالتعقيدات والأوراق لي تجيب وجع الراس.

Slide 2: العنوان: الخطوة 1: ملف الفيزا في يد الخبراء.
النص: انسى طوابير الانتظار والأوراق الناقصة. فريقنا يجهزلك ملفك كامل ومضمون بأكثر من 30 سنة خبرة.

Slide 3: العنوان: الخطوة 2: حجوزات مؤكدة بدون عناء.
النص: نختارولك أفضل الفنادق والطيران لي تناسبك، ونتأكد من كل التفاصيل باش ما تكون حتى مفاجأة سيئة.

Slide 4: العنوان: الخطوة 3: تأمين شامل لراحة بالك.
النص: نسافرو معاك بقلوبنا. نوفرولك تأمين سفر شامل يغطيك في كل الحالات الطارئة لا قدر الله.

Slide 5: العنوان: النتيجة: سفرة تبدا بالمتعة، ماشي بالتعب.
النص: مع 'الكوثر للأسفار'، الإجراءات المعقدة تولي خدمة VIP. استمتع برحلتك من اللحظة الأولى.","سفرتك بدون وجع راس! هكذا 'الكوثر للأسفار' تبسطلك كلش.

الفيزا؟ الحجوزات؟ التأمين؟ هذي التفاصيل الصعبة هي خدمتنا. اكتشف في هذا الكاروسال كيفاش نقسمو كل الإجراءات المعقدة إلى خطوات بسيطة وواضحة، باش نحولو رحلتك من مشروع متعب إلى تجربة ممتعة من الألف إلى الياء.

شوف كيف نسّهل سفرتك. اضغط على الرابط في البيو!

#إجراءات_السفر #تسهيل #الكوثر_للأسفار #فيزا #حجوزات #تأمين_سفر #الجزائر #سافر_بسهولة","تصميم إنفوجرافيك يوضح المسار من التعقيد إلى البساطة.
Slide 1: تصميم يظهر شخص في متاهة مصنوعة من الأوراق والأسهم.
Slides 2, 3, 4: كل سلايد يركز على خدمة واحدة مع أيقونة كبيرة وواضحة (ختم فيزا، طائرة وفندق، درع حماية) وشرح بسيط.
Slide 5: صورة مشرقة لشخص يسحب حقيبة سفره في المطار بابتسامة عريضة وثقة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C05-WA","[C05-WA] Carousel - وشنو هي IATA؟ ببساطة: الدرع العالمي لي يحمي دراهمك","Carousel","وشنو هي IATA؟ ببساطة: الدرع العالمي لي يحمي دراهمك وسفرتك!","Slide 1: العنوان: وش معناها كي تشوف شعار IATA عند وكالة سفر؟
النص: هو الاتحاد الدولي للنقل الجوي. وجود شعاره يعني أن الوكالة تلبي معايير عالمية صارمة في الأمان المالي والاحترافية.

Slide 2: العنوان: كيفاش IATA تحمي دراهمك؟
النص: تفرض IATA على الوكالات المعتمدة ضمانات مالية قوية. هذا يعني أنه في حالة حدوث أي مشكل، أموالك تكون محمية ومضمونة.

Slide 3: العنوان: جودة خدمة بمعايير عالمية.
النص: الوكالات المعتمدة تتلقى تدريب مستمر وتستخدم أحدث الأنظمة العالمية للحجوزات، ما يضمنلك خدمة دقيقة واحترافية.

Slide 4: العنوان: الشفافية هي الأساس.
النص: التعامل مع وكالة معتمدة من IATA يعني شفافية في الأسعار والشروط، بدون أي رسوم خفية أو مفاجآت غير سارة.

Slide 5: العنوان: 'الكوثر للأسفار': شريكك المعتمد من IATA.
النص: اختيارك لينا هو اختيار للأمان، الجودة، وراحة البال. ثقتك في محلها.","ماشي مجرد 4 حروف. IATA هي ضمانتك لسفرة بلا مشاكل.

الكثير يسمع بـ IATA لكن القليل يعرف قيمتها الحقيقية للمسافر. في هذا الكاروسال، نشرحلك بالتفصيل كيفاش هذا الاعتماد العالمي يحمي أموالك، يضمنلك جودة الخدمة، ويوفرلك الشفافية لي تحتاجها. العلم قوة، خصوصاً كي يتعلق الأمر بسفرتك.

تعرف على قوة ضماناتنا. للمزيد من المعلومات زر موقعنا.

#تثقيف #معلومة_تهمك #IATA_explained #الكوثر_للأسفار #حماية_المستهلك #سفر_بوعي #الجزائر","كاروسال تثقيفي بتصميم احترافي وجاد.
- استخدام أيقونات واضحة لكل ميزة (درع للمال، شهادة للجودة، عين للشفافية).
- خلفية نظيفة وبسيطة لتركيز الانتباه على المعلومات القيمة.
- في السلايد الأخير، وضع شعاري 'الكوثر' و 'IATA' جنباً إلى جنب لترسيخ العلاقة بينهما.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P06-WA","[P06-WA] Image - كي تكون سفرتك مع 'الكوثر للأسفار'، راك تتعامل مع خ","Image","كي تكون سفرتك مع 'الكوثر للأسفار'، راك تتعامل مع خبرة تاع جيل كامل!","منذ 1989.
الخبرة التي تصنع الفارق.
الكوثر للأسفار.","في السفر، الخبرة ماشي مجرد رقم. هي ضمان.

منذ 1989، أكثر من 30 سنة وحنا في الميدان. تعلمنا، تطورنا، وبنينا خبرة تخلينا نتوقع المشاكل قبل ما تصرى، ونلقاولها الحلول. كي تختار 'الكوثر للأسفار'، أنت ما تختارش مجرد وكالة، أنت تختار عقود من الخبرة في خدمتك.

خبرة عقود في خدمتك! اتصل بالكوثر للأسفار.

#منذ1989 #خبرة_طويلة #الكوثر_للأسفار #ضمان #جودة #تاريخ #سفر_الجزائر #dz","تصميم بصري راقي وبسيط. التركيز يكون على الرقم '1989' المكتوب بخط كلاسيكي وأنيق. تحته عبارة 'الخبرة التي تصنع الفارق' بخط أصغر. شعار 'الكوثر للأسفار' في الأسفل. الخلفية يمكن أن تكون صورة قديمة لمدينة جزائرية أو معلم سياحي معروف بلمسة فنية (Vintage) لتعزيز فكرة التاريخ والخبرة الطويلة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - دراهم سفرتك وين راهم يروحو؟ متأكد بلي راهم في أمان","Image","دراهم سفرتك وين راهم يروحو؟ متأكد بلي راهم في أمان؟","دراهمك في أمان... سفرتك مضمونة.
هذا هو وعدنا. وهذه هي ضمانتنا.
الكوثر للأسفار: معتمدة من IATA.","قبل ما تحجز أي رحلة، اسأل على هذا الشعار: IATA.

في سوق السفر، الثقة هي كلش. اعتماد IATA ماشي مجرد شهادة، هو ضمان عالمي بلي أموالك محمية وأن الوكالة تلتزم بأعلى معايير الجودة والاحترافية. مع 'الكوثر للأسفار'، أنت لا تختار وجهة فقط، بل تختار الأمان المطلق.

اضمن سفرتك بكل ثقة! زور موقعنا للمزيد من التفاصيل.

#IATA #ضمان_مالي #ثقة #الكوثر_للأسفار #سفر_آمن #وكالة_معتمدة #الجزائر #dzair","تصميم بصري قوي ومركز. في المنتصف، شعار IATA الرسمي بشكل بارز وواضح. فوقه، شعار 'الكوثر للأسفار'. الخلفية بلون يوحي بالثقة والأمان (أزرق داكن أو أبيض نقي). استخدام خط عريض وواضح للنص المكتوب. الهدف هو ربط اسم الوكالة بالأمان المالي العالمي مباشرة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P08-WA","[P08-WA] Image - صورتين، حكاية وحدة: على اليمين القلق، وعلى اليسار ","Image","صورتين، حكاية وحدة: على اليمين القلق، وعلى اليسار راحة البال. وين راك حاب تكون؟","على الصورة اليمنى (قبل): ستراس الأوراق وضياع الوقت.
على الصورة اليسرى (بعد): متعة السفر وراحة البال.
في الوسط (الجسر): الكوثر للأسفار - منذ 1989.","فرق كبير كي تسافر بلا قلق وكي تسافر براحة البال! أي وحدة تخيّر؟

صورتك قبل وبعد ما تتعامل مع 'الكوثر للأسفار'. حنا الجسر لي ينقلك من ضغط الإجراءات إلى متعة الاستمتاع برحلتك. الاختيار واضح.

اختار راحة البال لسفرتك القادمة! تواصل معنا.

#قبل_بعد #راحة_البال #الكوثر_للأسفار #فرق_كبير #سفر #عطلة #الجزائر","تصميم بصري يعتمد على المقارنة (Before/After) في صورة واحدة مقسومة لجزئين.
الجزء الأيمن (قبل): ألوان باهتة أو بالأبيض والأسود، يظهر شخص متوتر محاط بأوراق متناثرة.
الجزء الأيسر (بعد): ألوان زاهية ومشرقة، يظهر نفس الشخص مبتسماً في وجهة سياحية رائعة.
بينهما، يوضع شعار 'الكوثر للأسفار' كجسر يربط بين الحالتين.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P09-WA","[P09-WA] Image - الكوثر للأسفار: وين الأمان والاحترافية يتلاقاو تحت","Image","الكوثر للأسفار: وين الأمان والاحترافية يتلاقاو تحت شعار IATA.","الثقة تبدأ من هنا.
الكوثر للأسفار
وكالة معتمدة من IATA (Partenaire Certifié)","علامة واحدة، ألف ضمان. هذا هو وعدنا لك.

عندما ترى شعار IATA بجانب اسم 'الكوثر للأسفار'، اطمئن. هذه هي رسالتنا المباشرة لك: رحلتك، أموالك، وراحة بالك هي مسؤوليتنا، ونحن نلتزم بأعلى المعايير العالمية لتحقيق ذلك.

احجز رحلتك بأمان تام! كلمنا.

#ثقة_مباشرة #الكوثر_للأسفار #IATA #أمان #احترافية #سفر #الجزائر","تصميم بسيط وأنيق جداً. التركيز الكامل على وضع شعار 'الكوثر للأسفار' وشعار 'IATA' بشكل متناغم وواضح. يمكن استخدام عبارة 'Partenaire certifié' أو 'Certified Partner' تحت شعار IATA لتعزيز الرسالة. الخلفية يجب أن تكون موحدة وراقية. الهدف هو إصدار بيان ثقة مباشر وبصري.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V10-WA","[V10-WA] Video - أكبر خوف تاع المسافر الجزائري... ماشي الفيزا، ماشي","Video","أكبر خوف تاع المسافر الجزائري... ماشي الفيزا، ماشي السعر. الخوف الحقيقي هو إنو سفرة العمر تروح في الباطل.","(صوت المتحدث الرسمي، هادئ وواثق)
شحال من واحد فينا وجّد روحو لسفرة العمر... عمرة للوالدين، ولا فاكونس يرتاح فيها من التعب.
يحط فيها قاع ثقتو... و قاع دراهمو.
و فجأة، كلش يتبخر. وعود كاذبة، تنظيم ناقص، وتعب كبير ينسيك في متعة السفر.
هذا هو الوجع لي نعرفوه وحسينا بيه.
بصح تخيل معايا... سفرة وين همّك الوحيد هو وقتاش توجد la valise تاعك.
وين الإجراءات المعقدة تولي مجرد ذكرى.
وين دراهمك تكون في أمان تام، مضمونة بشهادة عالمية.
هذا ماشي حلم. هذي هي خدمتنا في 'الكوثر للأسفار'.
من 1989، أكثر من 30 سنة، وحنا نبنو في الثقة... ماشي غير فيزا وتذكرة.
نبنو في راحة البال.
وكالتنا معتمدة من طرف IATA، أكبر منظمة عالمية للطيران. واش معناها؟
معناها فلوسك محمية. خدمتنا مطابقة للمعايير الدولية. وسفرتك مضمونة.
مع 'الكوثر للأسفار'، ما راكش تشري رحلة. راك تشري الأمان وراحة البال.
خلينا نتكلفو بكلش، وركز أنت على الأهم: عبادتك، راحتك، وذكرياتك.","الخوف لي يفسد عليك سفرة العمر... لقينالو الحل.

كل مسافر جزائري عندو نفس الهاجس: ماشي برك الإجراءات، بل الخوف من أن كلش يروح في لحظة بسبب نقص الاحترافية. في 'الكوثر للأسفار'، فهمنا هذا الوجع. على بيها بنينا خدمتنا على زوج أعمدة ما يطيحوش: خبرة تاع 30 سنة، وضمانة IATA العالمية. معانا، سفرتك ماشي مجرد حجز، هي عهد بالأمان وراحة البال.

ما تخليش القلق يفسد عليك سفرة العمر! اتصل بينا درك وخلي خبراء 'الكوثر للأسفار' يتولاو كلش من الألف للياء!

#الكوثر_للأسفار #سفر_بأمان #عمرة_الجزائر #سياحة_الجزائر #IATA_الجزائر #راحة_البال #الجزائر #dz","[مشهد افتتاحي]: لقطات سريعة ومتقطعة بالأبيض والأسود تُظهر القلق: يد ترتجف، وجه متعب ينظر لشاشة كمبيوتر، كومة أوراق، هاتف يرن بدون رد. موسيقى متوترة.
[مشهد انتقالي]: شاشة سوداء للحظة. ثم تظهر عبارة 'بصح كاينة حاجة أهم...' بخط أبيض.
[مشهد الحل]: انتقال سلس بالألوان الزاهية. لقطات احترافية لموظف 'الكوثر للأسفار' يبتسم بثقة وهو يسلم جواز سفر لعميل. لقطات مقربة لشعار IATA على وثيقة رسمية.
[مشهد 'ما بعد']: لقطات سينمائية عالية الجودة لعائلات جزائرية سعيدة في الحرم المكي، أو يستمتعون بمناظر طبيعية في تركيا. وجوههم مرتاحة ومطمئنة. موسيقى ملهمة وهادئة.
[أداء المتحدث]: يبدأ بنبرة متعاطفة وحزينة عند وصف المشكلة. ثم تتحول نبرته إلى حازمة وواثقة عند تقديم الحل (الكوثر و IATA). يختتم بنبرة دافئة ومطمئنة.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
