Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل.","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - تخاف تحجز أونلاين ودراهمك يروحو باطل؟ الكابوس هذا ","Video","تخاف تحجز أونلاين ودراهمك يروحو باطل؟ الكابوس هذا خلاص.","شحال من مرة تخمم تسافر... 
و تبدا الحكاية... تفتح 10 سيتات في دقيقة.
هذا تاع الطيارات... و هذا تاع ليزوتال... و هذا أسعاره بالعملة الصعبة.
و في التالي، كي تلقى واش كنت تحوس... تلقى روحك خايف.
خايف تخلص أونلاين... خايف البطاقة تاعك ما تفوتش... ولا الأسوأ، خايف كلش يروح في الريح.
هاد التخمام... هاد الستراس... خلاص.
(موسيقى تتغير إلى إيجابية)
اليوم، كاين الحل. و الحل جزائري 100%.
Bookingo. ماشي مجرد منصة، هادي هي راحة البال ديالك.
في بلاصة وحدة، تلقى تذكرتك... و الفندق اللي تحلم بيه.
و الأهم؟ الدفع كيما يساعدك أنت.
بلاكارت الذهبية... بالـ CIB... و حتى عند الاستلام!
نعم، تخلص كي توصل. الأمان والثقة فوق كل اعتبار.
Bookingo. منصة صُنعت من أجلنا.
سفرتك تبدا من هنا. ساهلة، و مضمونة.
واش راك تستنى؟","خايف من الحجز أونلاين؟ Bookingo هو الأمان اللي تحوس عليه! 

 تعبت من التشتت بين المواقع والخوف من طرق الدفع؟ 😥
مع Bookingo، المنصة الجزائرية اللي تفهمك، احجز تذكرتك وفندقك في مكان واحد وادفع بالطريقة اللي تريحك: بالبطاقة الذهبية، CIB، أو حتى عند الاستلام! 🛡️
سفرتك تبدأ بثقة وراحة بال. 

 جرب Bookingo دوك، وسافر بقلب مرتاح. احجز تذكرتك وفندقك بأمان وبطرق دفع تناسبك أنت! زور الموقع وشوف العروض. 👈 bookingo.app 

 #Bookingo #سافر_بأمان #جزائري #الدفع_عند_الاستلام #البطاقة_الذهبية #سياحة_في_الجزائر #حجز_فنادق #تذاكر_طيران","[مشهد 1 - الألم]: شاب جزائري (30ات) يبدو عليه التوتر أمام لابتوب. لقطات سريعة لعدة مواقع سفر مفتوحة. لقطة مقربة على رسالة خطأ 'Payment Failed'. تعابير وجهه قلقة. إضاءة خافتة وباردة.
[مشهد 2 - التحول]: يظهر شعار Bookingo ببطء على الشاشة، مع صوت انتقال ناعم. تتغير الإضاءة لتصبح دافئة ومشرقة.
[مشهد 3 - الحل]: نفس الشاب الآن يبتسم وهو يتصفح تطبيق Bookingo على هاتفه. واجهة التطبيق واضحة وسهلة. لقطات موشن جرافيكس تظهر أيقونات 'تذكرة طيران + فندق' تتحد في أيقونة واحدة.
[مشهد 4 - الثقة]: لقطة مقربة على شاشة الهاتف تظهر خيارات الدفع بوضوح: 'البطاقة الذهبية'، 'CIB'، و 'الدفع عند الاستلام'. يتم عمل زوم على خيار 'الدفع عند الاستلام' مع تأثير صوتي مطمئن.
[مشهد 5 - النتيجة]: لقطات سريعة ومبهجة: عائلة في المطار، زوجان يدخلان غرفة فندق فاخرة، الشاب بطل الفيديو يلتقط سيلفي في وجهة سياحية. موسيقى حماسية وملهمة.
[نبرة الصوت]: تبدأ بنبرة متعاطفة وقلقة، ثم تتحول إلى نبرة واثقة، مطمئنة، وفي النهاية حماسية ومحفزة.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - الدفع أونلاين ما بقاش مشكل! شوف كيفاش Bookingo رجّ","Carousel","الدفع أونلاين ما بقاش مشكل! شوف كيفاش Bookingo رجّعتلك الثقة.","Slide 1: خايف تحجز أونلاين و ما توصلش رحلتك؟ هاو ليك الحل النهائي.
Slide 2: المشكل: أغلب المواقع ما تقبلش البطاقة الذهبية، و تخلّيك قلقان على دراهمك.
Slide 3: الحل رقم 1: مع Bookingo، تقدر تخلّص عند الاستلام! نعم، كي توصل للفندق تاعك.
Slide 4: الحل رقم 2: بطاقتك الذهبية و CIB مقبولة عندنا. خلص بكل أمان و سهولة.
Slide 5: الفائدة: سفرك مضمون 100%. دراهمك في أمان تام. و راحة بالك هي أولويتنا.
Slide 6: الدليل: كيفاش تخلّص بالبطاقة الذهبية؟ (انفوجرافيك بسيط: 1. اختر 'الدفع بالبطاقة الذهبية'، 2. أدخل معلوماتك، 3. تأكيد الدفع).
Slide 7: جرب الأمان بنفسك. حمّل تطبيق Bookingo الآن و خطط لرحلتك الجاية بلا تخمام!","الثقة قبل كل شيء! ادفع كيما يساعدك مع Bookingo. 

 مازالك متخوف من الدفع عبر الإنترنت؟ 🤔
في Bookingo، وفرنالك الحلول اللي تخليك مطمئن. ادفع عند الاستلام أو استعمل بطاقتك الذهبية بكل أمان. 
شوف الكاروسال واكتشف كيفاش خلينا عملية الدفع ساهلة ومضمونة. 

 الأمان بين يديك. زر موقع Bookingo اليوم واكتشف خيارات الدفع اللي تريحك! 👈 bookingo.app 

 #BookingoDZ #الأمان_أولا #الدفع_الآمن #البطاقة_الذهبية #جزائر #سفر #ثقة","استخدم هوية Bookingo البصرية. 
Slide 1: صورة معبرة لشخص قلق أمام شاشة كمبيوتر مع علامة استفهام كبيرة. 
Slide 2: أيقونات لبطاقات فيزا/ماستركارد مشطوبة، وأيقونة بطاقة ذهبية حزينة.
Slide 3 & 4: تصميم يبرز أيقونات 'الدفع عند الاستلام' و 'البطاقة الذهبية' مع درع أمان بجانبها. خلفية مطمئنة.
Slide 5: استخدام أيقونات (صح ✔️) كبيرة بجانب كلمات 'مضمون'، 'أمان'، 'راحة بال'.
Slide 6: تصميم إنفوجرافيك بسيط وواضح بخطوات مرقمة وسهلة الفهم.
Slide 7: صورة جذابة للتطبيق على شاشة هاتف مع زر 'تحميل التطبيق' واضح.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - سفرتك الجاية؟ تذكرة، فندق، وكلش في بلاصة وحدة.","Image","سفرتك الجاية؟ تذكرة، فندق، وكلش في بلاصة وحدة.","تذكرة + فندق = راحة البال
Bookingo يسهّلها عليك.","علاش تكسّر راسك؟ كل رحلتك في مكان واحد! 

 وداعاً للتشتت والبحث في عشرات المواقع! 🤩
مع Bookingo، احجز تذكرة الطيران والفندق في نفس الوقت وبكل سهولة. كل ما تحتاجه لسفرة منظمة ومريحة راهو عندنا. 

 بضغطة زر، كل رحلتك جاهزة. ابدأ مغامرتك مع Bookingo الآن! ✈️🏨 👈 bookingo.app 

 #Bookingo #الكل_في_واحد #سفر_سهل #راحة_البال #الجزائر #حجوزات","تصميم بصري جذاب ونظيف. صورة مقسومة لنصفين بشكل إبداعي: النصف الأول يُظهر جناح طائرة في السماء، والنصف الثاني يُظهر غرفة فندق أنيقة. في المنتصف، شعار Bookingo مع النص المكتوب بخط عصري وواضح. استخدام ألوان العلامة التجارية.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - سوايع تضيع... أعصاب تتحرق... وفي التالي والو! ماشي","Video","سوايع تضيع... أعصاب تتحرق... وفي التالي والو! ماشي حرام؟","شحال من ساعة ضيعتها تحوس؟
تقارن بين الأسعار... تفتح وتغلق في السيتات...
و في الأخير، تلقى العرض فاتك.
وقتك أثمن من هذا الشي.
Bookingo يختصر عليك الطريق.
بحث واحد... تلقى فيه كلش.
تذكرتك، فندقك... بأفضل سعر.
في أقل من دقيقة.
استرجع وقتك، وسافر بذكاء.","وقتك أغلى من أنك تضيّعه في البحث! ⏳ 

 علاش تضيّع ساعات في المقارنة بين المواقع بينما تقدر تحجز كلش في دقيقة؟
Bookingo يجمعلك أفضل عروض الطيران والفنادق في مكان واحد، باش توفر وقتك، جهدك، وحتى دراهمك! 

 وفر وقتك وجهدك. احجز رحلتك في أقل من دقيقة مع Bookingo. جرب السهولة بنفسك! 👈 bookingo.app 

 #وفر_وقتك #Bookingo #حجز_سريع #سفر_ذكي #الجزائر #ประสิทธิภาพ","فيديو موشن جرافيكس سريع الإيقاع.
[مشهد 1]: أيقونة ساعة تدور بسرعة، وأيقونات لعلامات تبويب (tabs) تفتح وتغلق بشكل فوضوي. ظهور نص 'ساعات ضائعة'.
[مشهد 2]: أيقونة شخصية كرتونية تمسك رأسها بتوتر. أيقونة مال (دينار) تحترق ببطء بجانب النص 'وقتك = دراهمك'.
[مشهد 3]: شاشة هاتف تظهر وعليها شعار Bookingo، تمسح كل الفوضى. يظهر شريط بحث واحد.
[مشهد 4]: كتابة 'تونس' في شريط البحث، ثم تظهر نتائج الطيران والفنادق بسرعة البرق مع أسعار واضحة.
[مشهد 5]: تظهر أيقونة ساعة توقيت تتوقف عند '58 ثانية' مع علامة صح كبيرة. موسيقى ديناميكية ومؤثرات صوتية مرضية (clicks, swooshes).","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - 4 أسباب تخلي Bookingo هو الحل الأمثل لسفرك.","Carousel","4 أسباب تخلي Bookingo هو الحل الأمثل لسفرك.","Slide 1: علاش Bookingo هو الحل لسفرك؟ تبع معانا وتعرف.
Slide 2: 1. كلش في بلاصة وحدة: ما تزيدش تتشتت بين المواقع. تذكرتك وفندقك في بحث واحد.
Slide 3: 2. توفير مضمون للوقت والجهد: في دقائق تكون كملت الحجز تاعك، بلا تعقيدات.
Slide 4: 3. خيارات لا منتهية بأسعار تنافسية: قارن بين آلاف العروض واختر اللي يناسب ميزانيتك.
Slide 5: 4. دعم فني محلي، يفهمك ويجاوبك: فريقنا حاضر 24/7 باش يعاونك بالدارجة.
Slide 6: استمتع بالشمولية، الراحة، والأمان. اكتشف عالم Bookingo اليوم!","وداعاً للبحث المتعب! Bookingo يجمع لك كلش. 

 تذكرة، فندق، مقارنة أسعار، دعم فني... كل هذا وأكثر في منصة واحدة مصممة ليك!
اكتشف في هذا الكاروسال 4 أسباب قوية تخلي Bookingo خيارك الأول للسفر. 

 سفرك صار أسهل وأذكى. زور موقع Bookingo واكتشف الفرق! 👈 bookingo.app 

 #Bookingo_DZ #سفر_مريح #الجزائر #تكنولوجيا #حلول_سفر","تصميم كاروسال تعليمي أنيق وواضح. 
Slide 1: سؤال كبير وجذاب مع خلفية لصورة سفر ملهمة.
Slide 2-5: كل سلايد يركز على فائدة واحدة، مع أيقونة معبرة (مثلاً: أيقونة مغناطيس لـ 'كلش في بلاصة وحدة'، أيقونة صاروخ لـ 'توفير الوقت'). استخدام أرقام كبيرة وواضحة (1, 2, 3, 4).
Slide 6: دعوة للعمل مع صورة لواجهة التطبيق وشعار Bookingo.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - لأننا جزايريين، نفهمو احتياجاتك خير من أي واحد.","Image","لأننا جزايريين، نفهمو احتياجاتك خير من أي واحد.","Bookingo
منصة جزائرية. تخدم الجزائريين.
فخر. ثقة. أمان.","فخر الصناعة المحلية في خدمتكم! 🇩🇿 

 Bookingo ليس مجرد تطبيق، بل هو منصة جزائرية 100% صُنعت لتلبية احتياجات المسافر الجزائري.
ندعم الدفع المحلي، نتكلم لغتك، ونفهم تطلعاتك. السفر بأمان وثقة يبدأ من هنا. 

 ادعم المنتج المحلي، وسافر بأمان! حمّل تطبيق Bookingo. 👈 bookingo.app 

 #صنع_في_الجزائر #جزائري_وافتخر #Bookingo #منتج_بلادي #الجزائر","صورة قوية ووطنية. يمكن استخدام خريطة الجزائر كخلفية بأسلوب فني، أو معلم جزائري مشهور. الشعار والنص يوضعان في المنتصف. الألوان المستخدمة يجب أن تكون لها علاقة بالجزائر (أخضر، أبيض) مع الحفاظ على هوية العلامة التجارية. التصميم يوحي بالفخر والانتماء.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - تحلم بسفرة عائلية بلا بكاء الصغار و ستراس الكبار؟","Video","تحلم بسفرة عائلية بلا بكاء الصغار و ستراس الكبار؟","(صوت أم تتحدث، بلهجة دافئة وحقيقية)
قبل، كي كنا نخموا نسافروا مع الدراري... كان كابوس.
نحوس على فندق يقبل الصغار... ونزيد نحوس على تذكرة بسعر معقول للعايلة كامل.
كان كلش مخلط... و في الأخير نعيى و نبطل.
(تتغير الموسيقى)
حتى اكتشفت Bookingo.
لقيت فيه قسم خاص للعائلات. فنادق فيها مسابح وألعاب للأطفال.
و قدرت نحجز كلش في خطرة وحدة، الطيارة و لوتال.
أحسن حاجة؟ لقيت عروض خاصة بالعائلات وفرتلي بزاف.
سفرتنا الأخيرة كانت أحسن وحدة. الدراري فرحوا... و حنا تهنينا.
هادي ماشي إشهار، هادي تجربة حقيقية.","سفرة عائلية ناجحة بلا وجع راس؟ مع Bookingo، الحلم أصبح حقيقة! 

 التخطيط لسفرة عائلية يمكن أن يكون متعبًا، لكن ليس بعد الآن!
Bookingo يقدم لكم حلولاً مخصصة للعائلات: فنادق مناسبة للأطفال، باقات شاملة، وعروض توفيرية. استمتعوا بلحظات لا تُنسى مع أحبائكم. 

 خطط لعطلة أحلام عائلتك الآن. اكتشف عروض Bookingo للعائلات! 👈 bookingo.app 

 #سفر_عائلي #عائلتي #Bookingo_Family #الجزائر #عطلة #راحة","فيديو بأسلوب UGC (محتوى من إنشاء المستخدم) أو storytelling. 
[مشهد 1 - قبل]: لقطات مصورة بالهاتف (لتبدو حقيقية) لأم تبدو متعبة، أطفال يلعبون ويسببون الفوضى في الخلفية. 
[مشهد 2 - الحل]: لقطة للأم وهي تستخدم تطبيق Bookingo على هاتفها بابتسامة.
[مشهد 3 - بعد]: مجموعة من الصور والفيديوهات القصيرة السعيدة من عطلة العائلة: أطفال يسبحون، العائلة تتناول الطعام معًا، لقطات في المطار. يجب أن تبدو اللقطات طبيعية وعفوية وليست احترافية بشكل مبالغ فيه. 
[الصوت]: تعليق صوتي بصوت أم حقيقية، أو ممثلة تتقن اللهجة العائلية الدافئة.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - 4 نصائح ذهبية لسفرة عائلية تنسيك في التعب!","Carousel","4 نصائح ذهبية لسفرة عائلية تنسيك في التعب!","Slide 1: نصائح ذهبية لسفر عائلي ممتع و اقتصادي!
Slide 2: 1. احجز باقة 'فندق + طيران' من Bookingo. راح توفر دراهم كبار مقارنة بكل حجز وحدو.
Slide 3: 2. استعمل الفلترات الذكية: ابحث عن الفنادق اللي عندها 'أنشطة للأطفال' أو 'مسابح عائلية'.
Slide 4: 3. ترقب العروض الموسمية: Bookingo دايمًا عنده تخفيضات خاصة بالعائلات في العطل.
Slide 5: 4. لا تنس تأمين السفر: لراحة بال إضافية، تقدر تضيف تأمين السفر لعائلتك مباشرة من عندنا.
Slide 6: كل اللي تحتاجه عائلتك في Bookingo. استكشف العروض العائلية اليوم!","كيفاش تخلي سفرة عائلتك أحلى وأوفر؟ 🤔 Bookingo يوريلك الطريق! 

 السفر مع العائلة له متعة خاصة، ومع هذه النصائح راح يكون أسهل وأكثر اقتصادية. 
تصفح الكاروسال واكتشف أسرار التخطيط لرحلة عائلية مثالية مع Bookingo. 

 عائلتك تستاهل الأفضل. شوف عروض Bookingo الخاصة بها اليوم! 👈 bookingo.app 

 #نصائح_سفر #عائلة_سعيدة #Bookingo #توفير #الجزائر #سياحة_عائلية","تصميم كاروسال تعليمي ومبهج. 
استخدام صور لعائلات سعيدة في كل سلايد. 
الأيقونات تكون متعلقة بالأطفال والسفر (طائرة ورقية، كرة شاطئ، حقيبة سفر صغيرة). 
الألوان زاهية ومناسبة للأجواء العائلية. 
الخط واضح وسهل القراءة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - وين الفنادق اللي يفرحوا بيهم صغاركم؟ عندنا الجواب!","Image","وين الفنادق اللي يفرحوا بيهم صغاركم؟ عندنا الجواب!","فنادق ترحب بالصغار... ولحظات لا تُنسى للكبار.
اكتشف مجموعتنا المختارة للعائلات.","صغاركم راهم يخيروا الوجهة الجاية! 😉 

 لا مزيد من البحث عن فنادق مناسبة للأطفال! 
في Bookingo، جمعنا لكم أفضل الفنادق التي ترحب بالعائلات وتوفر لهم كل سبل الراحة والترفيه. لأن سعادة أطفالكم هي سعادتكم. 

 احجز رحلتك العائلية اليوم. ابدأ المغامرة مع Bookingo! 👈 bookingo.app 

 #فنادق_عائلية #سعادة_الأطفال #Bookingo #عطلة_عائلية #الجزائر","صورة مبهجة لطفل يضحك وهو يقفز على سرير في غرفة فندق، أو يلعب في منطقة مخصصة للأطفال في فندق. النص مكتوب بأسلوب مرح وطفولي قليلاً. الألوان زاهية ومشرقة. يجب أن تظهر الصورة السعادة والراحة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
