Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - تحشمي تحطي الكرواسون لي شريتيه قدام ضيافك؟ كاين ال","Video","تحشمي تحطي الكرواسون لي شريتيه قدام ضيافك؟ كاين الحل.","(صوت أنثوي، دافئ وواثق)
شحال من مرة في رمضان، تحبي تفرحي ضيافك بحاجة عليها الكلام... 
بصح تتصدمي بالواقع. 
بنة ناقصة... شكل ماشي هو... و تحسي روحك ضيعتي دراهمك ووقتك باطل.
القلقة تاع كيفاش طابلتك لازم تكون parfaite... و الخوف من كلمة ""هذا ماشي بنين"".
(توقف قصير)
بصح واش لوكان نقولك بلي كاين بلاصة وين الفخامة تبدا من أول قضمة؟
في Maison Sucre d'Orge، حنّا ماشي برك نخدمو الـ Viennoiserie... حنّا نتقنوها.
كل طبقة تحكي حكاية تاع زبدة حرة، فرينة فرنسية، و يدين محترفة.
هذا ماشي مجرد كرواسون... هذي هي الأصالة.
و ماشي غير الـ Viennoiserie.
طابلة رمضان ديالك، من المالح الفاخر... للـ Pâtisserie fine... للحلويات التقليدية المعسلة... حتى للكيك ديزاين لي يحمر الوجه...
كلش واجد في بلاصة وحدة. بلا تكسار الراس.
تخيلي روحك مرتاحة، واثقة، و فرحانة بضيافتك.
هذا هو رمضان لي تستاهليه.
Maison Sucre d'Orge.
الفخامة تبدا من عندنا: ذوق الـViennoiserie على أصولها.","رمضان هذا... خلي طابلتك تحكي على فخامتك! 

 تعبتي من البحث على الجودة لي تحمرلك وجهك قدام ضيافك؟ من القلقة تاع التوجاد و تضييع الوقت؟

Maison Sucre d'Orge هو الحل لي كنتي تستناي فيه. ماشي مجرد محل حلويات، حنا وجهتك المتكاملة لطاولة رمضان فاخرة و متقونة، من الـ Viennoiserie الأصيلة لي تذوب فالفم، للمالح الراقي و حتى للكيك ديزاين.

الفخامة تبدا من عندنا: ذوق الـViennoiserie على أصولها. 

 زورونا اليوم فالمحل واكتشفوا التشكيلة لي تليق بضيافتكم الرمضانية! 

 #MaisonSucreDorge #ViennoiserieAlgerie #رمضان_2024 #فخامة_الضيافة #حلويات_جزائرية #الجزائر","يبدأ الفيديو بلقطات سينمائية بطيئة (slow-motion) ومقربة جداً لمنتجات Viennoiserie ذات جودة رديئة، الإضاءة خافتة والموسيقى حزينة (Pain). ثم ينتقل لمشاهد سريعة لامرأة متوترة تبحث في هاتفها وتتنقل بين المحلات (Agitate). مع جملة 'بصح واش لوكان نقولك'، تتغير الموسيقى إلى نغمة راقية وملهمة، والإضاءة تصبح دافئة ومشرقة. لقطات سينمائية فخمة لعملية تحضير الـ Viennoiserie في Maison Sucre d'Orge، التركيز على نظافة المكان وحرفية الصانع (Solution). لقطات واسعة (panoramic shots) لطاولة رمضان متكاملة وفاخرة تعرض تنوع المنتجات. ينتهي الفيديو بلقطة للوجه الإعلامي (أو ممثلة) وهي تقدم قطعة Viennoiserie لضيوفها بابتسامة فخر. يظهر الشعار والسلوغان في الأخير.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - عمرك كليت كرواسون يخليك تسافر لباريس وأنت في بلاصت","Carousel","عمرك كليت كرواسون يخليك تسافر لباريس وأنت في بلاصتك؟","Slide 1: السر وراء كل قضمة مثالية! كيفاش نخدمو Viennoiserie تخليك تحس روحك في فرنسا؟
Slide 2: كلش يبدا من هنا: مكونات أصلية 100%. زبدة فرنسية فاخرة، فرينة من أجود الأنواع، وشوكولا بلجيكية حقيقية. لا تنازل عن الجودة!
Slide 3: فن الصبر والإتقان: كل قطعة تمر على مراحل دقيقة من العجن، التوريق، والتخمير البطيء. الحرفية هي علامتنا المسجلة.
Slide 4: النتيجة اللي تبان وتنذاق: طبقات هشة ومقرمشة، لون ذهبي مثالي، وذوق يذوب في الفم. شوف بعينك واحكم!
Slide 5: هوما جربو و حكمو! ""أحسن كرواسون ذقتو في حياتي، تقول عليه تاع فرنسا صح!"" - شهادة من أحد زبائننا الأوفياء.","ماشي أي Viennoiserie... هذي هي الأصول! 

 تساءلت يوماً علاش الـ Viennoiserie تاعنا عندها بنة خاصة؟ السر ماشي غير في الوصفة، السر في الأصالة، الحرفية، والمكونات لي ما نلعبوش بيها.

اكتشف في هذا الكاروسال رحلة كل قطعة من مطبخنا لطاولتك. 

 مر للمحل و ذوق الفرق بنفسك! التجربة خير دليل. 

 #صنع_بحب #جودة_عالية #Viennoiserie #حلويات_فرنسية #الجزائر #MaisonSucreDorge","تصميم الكاروسال يجب أن يكون راقياً ونظيفاً. 
Slide 1: صورة مقربة جداً ومغرية لقطعة كرواسون مثالية مع العنوان بخط أنيق.
Slide 2: صورة للمكونات الفاخرة (قالب زبدة عليه علامة فرنسية، كيس فرينة نوعية، قطع شوكولا) مرتبة بشكل فني.
Slide 3: صور متتابعة أو فيديو قصير (إذا ممكن في التصميم) لمراحل التحضير (طي العجينة، تقطيعها).
Slide 4: صورة احترافية للنتيجة النهائية، مع إبراز الطبقات الداخلية للقطعة.
Slide 5: تصميم اقتباس أنيق مع اسم الزبون (أو الأحرف الأولى) على خلفية بسيطة وراقية.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - تفصيلة صغيرة... تصنع فخامة كبيرة.","Image","تفصيلة صغيرة... تصنع فخامة كبيرة.","الفخامة في أدق تفاصيلها.","السر اللي يخلي مناسباتك فخمة و عليها الكلام! 

 في Maison Sucre d'Orge، نؤمن بأن الفخامة الحقيقية تكمن في التفاصيل. قطعة Viennoiserie متقونة تقدر تغير طابع طاولتك بالكامل وتضيف لمسة من الرقي اللي يستاهلوها ضيافك.

الجودة ماشي خيار، هي الأساس. 

 اكتشف تشكيلتنا الكاملة لي تليق بكرم ضيافتك. 

 #فخامة #رقي #جودة #حلويات_راقية #ضيافة_جزائرية #MaisonSucreDorge","صورة فوتوغرافية احترافية عالية الجودة (Macro shot) لقطعة Pain au Chocolat أو Croissant. الإضاءة مركزة على المنتج (Spotlight) لإبراز قرمشة الطبقات الخارجية واللمعان الذهبي. الخلفية داكنة وغير واضحة (bokeh effect) لإعطاء إحساس بالفخامة. النص يكون مكتوب بخط serif أنيق في زاوية من الصورة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - رمضان دخل و تخمام الطابلة بدا؟ الحلو من جهة و الما","Video","رمضان دخل و تخمام الطابلة بدا؟ الحلو من جهة و المالح من جهة... والوقت يجري؟","(صوت امرأة تتحدث بسرعة وقلق، كأنها تسجل story)
يا جماعة... ما فهمتش كيفاش الوقت راه يجري! رمضان على الأبواب وأنا مازال ما وجدت والو.
كل يوم نقول اليوم نبدا نخمم واش ندير... بصح الخدمة، الدار، الدراري... ماكانش الوقت.
المشكل الكبير، طابلة رمضان لازم تكون كاملة... الحلو وحدو حكاية، والمالح حكاية أخرى.
(تتنهد) والله غير عييت كل عام نفس السيناريو.
(توقف، يظهر على وجهها اكتشاف)
Espoir! صحبتي بعثتلي لاباج تاع Maison Sucre d'Orge... espérez تشوفو واش لقيت!
كلش! كلش في بلاصة وحدة! الـViennoiserie تاعهم تهبل، المملحات ديالهم تحفة، عندهم حتى لي كيش ولي ميني بيتزا... وزيد الحلويات التقليدية.
(تظهر وهي في المحل، تصور المنتجات بسعادة)
خلاص... لقيت الحل! رمضان هذا راح نكون مرتاحة و طابلتي toujours au top!
تهنيت!","رمضان بلا قلقة وبلا جري... ممكن! 

 هل تعانين من ضيق الوقت كل رمضان؟ هل تحلمين بطاولة متكاملة وحلوة ومالحة بلا ما تتعبي؟

نعرفو هذا الشعور، ولهذا السبب Maison Sucre d'Orge هو وجهتك الوحيدة هذا العام. كل ما تحتاجينه من مملحات راقية، حلويات تقليدية، و Viennoiserie عالمية، تلقايه في مكان واحد. 

 ارتاحي هاذ رمضان! كلش تلقايه عندنا. شوفي المنيو تاعنا في الستوريات و كوموندي دروك! 

 #رمضان_كريم #راحة_البال #حلول_رمضان #المطبخ_الجزائري #الجزائر #MaisonSucreDorge","الفيديو مصور بأسلوب UGC (User-Generated Content)، بالهاتف وبشكل عمودي. البداية تكون في بيت عادي، الممثلة تبدو متعبة وقلقة. الإضاءة عادية. عند اكتشاف المحل، يتغير إيقاع الفيديو يصبح أسرع وأكثر حماساً. المشاهد في المحل تكون مصورة من طرفها، مع تعليقات صوتية عفوية. التركيز على إظهار سهولة إيجاد كل شيء في مكان واحد. الموسيقى تكون خفيفة وعصرية.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - طابلة رمضان كاملة مكمولة... بلا ما دوري سبع دورات!","Carousel","طابلة رمضان كاملة مكمولة... بلا ما دوري سبع دورات!","Slide 1: تحلمي بطاولة رمضان متكاملة بلا تعب؟ Maison Sucre d'Orge هو وجهتك الوحيدة!
Slide 2: للحلاوة أصولها: من قلب اللوز المعسل والبقلاوة، إلى أرقى أنواع الـ Pâtisserie fine. كل الأذواق عندنا!
Slide 3: للمالح مكانته: تشكيلة فاخرة من المملحات، لي كيش، ميني بيتزا، و أكثر... مثالية لفطوركم وسهراتكم.
Slide 4: تفاصيل تصنع الفارق: ما ننساوش العصائر الطبيعية والمشروبات المنعشة لي تكمل لمّتكم.
Slide 5: علاش حنا؟ لأن وقتك ثمين. وفري على روحك الجهد والتعب، وخلي الجودة والفخامة علينا.
Slide 6: للراحة عنوان: استفيدي من خدمة الطلب المسبق والتوصيل. حضري طاولتك وأنت مرتاحة في دارك.","وجهة واحدة... لكل ما تحتاجه طاولتك الرمضانية! 

 ما تزيديش تضيعي وقتك في البحث! في Maison Sucre d'Orge، جمعنالك كل ما تشتهيه الأنفس في مكان واحد. من المملحات الفاخرة للحلويات بأنواعها.

طاولتك هذا العام راح تكون حديث الناس. 

 اكتشف الحل الشامل عند Maison Sucre d'Orge! زوروا صفحتنا أو المحل. 

 #OneStopShop #رمضان_يجمعنا #المطبخ_الجزائري #حلويات_و_مملحات #الجزائر #MaisonSucreDorge","تصميم الكاروسال يكون عملياً وواضحاً، كأنه قائمة أنيقة.
Slide 1: صورة لطاولة رمضان غنية ومتنوعة مع العنوان الرئيسي.
Slide 2: صورة مقسمة تعرض نوعين من الحلويات (تقليدي وعصري).
Slide 3: صورة جذابة لتشكيلة من المملحات.
Slide 4: صورة لعصائر طبيعية في أكواب أنيقة بجانب بعض المنتجات.
Slide 5: أيقونات بسيطة (ساعة، جهد) مع علامة خطأ، وشعار المحل مع علامة صح.
Slide 6: صورة بسيطة لهاتف مع واجهة طلب، أو أيقونة سيارة توصيل.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - الحلو والمالح في صورة وحدة... وراحة البال في قلبك.","Image","الحلو والمالح في صورة وحدة... وراحة البال في قلبك.","كل ما تحتاجه... في مكان واحد.","طابلة رمضان ديالك هانية ومزيانة... عندنا تلقاي واش يسلكك! 

 لما الحلو والمالح يجتمعوا في مكان واحد، النتيجة هي راحة بالك و فخامة طاولتك.

استمتعي برمضان واتركي التجهيزات علينا. 

 زوري موقعنا أو محلنا وشوفي تشكيلتنا الكاملة لرمضان! 

 #راحة #وفرة #رمضان_2024 #طاولة_رمضان #الجزائر #MaisonSucreDorge","صورة فوتوغرافية (Top-down shot / Flatlay) لطاولة صغيرة وأنيقة عليها تشكيلة مختارة بعناية من المنتجات: قطعتين Viennoiserie، ثلاث أنواع مملحات، قطعة Tartelette، وكأس عصير. الترتيب فني ويوحي بالوفرة والتكامل. الألوان دافئة ومشرقة. النص يكون بسيط ومباشر.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - عندك مناسبة عزيزة على قلبك... و خايفة حاجة تخسرلك ","Video","عندك مناسبة عزيزة على قلبك... و خايفة حاجة تخسرلك فرحتك؟","(صوت شاب يحكي، بنبرة عاطفية وصادقة)
كانت الخطبة تاعي... أول مناسبة رسمية لينا. كنت حاب كلش يكون مثالي.
بصح الحاجة لي كانت مقلقتني هي الحلوى... خفت نجيب حاجة ماشي بنينة ولا شكلها ماشي شباب و نحشم قدام ناسها.
بقيت نحوس ونحوس... حتى واحد صاحبي نصحني بـ Maison Sucre d'Orge.
(توقف قصير)
الراحة النفسية لي حسيتها كي دخلت عندهم... ما تتوصفش.
فهموني، سمعولي، و خدمولي كيكة على ذوقنا... وزدت ديت من عندهم تشكيلة Viennoiserie و Salé... 
نهار المناسبة... كلش كان أكثر من مثالي. الناس كامل سقساوني منين جبت هاد التحف.
الفرحة لي شفتها في عينيها... و الفخر لي حسيت بيه... يسواو الدنيا.
ماشي مجرد حلوى... هما كانوا جزء من فرحتنا.","في مناسباتكم الغالية... الثقة هي أهم مكون. 

 كل مناسبة هي ذكرى... و حنا في Maison Sucre d'Orge نفهمو شحال مهم كل تفصيل يكون مثالي.

كيما بطل قصتنا، خلي هم الجودة و الشكل علينا، و عيش فرحتك بلا قلقة. نحن هنا لنصنع معكم أجمل الذكريات. 

 خلّي Maison Sucre d'Orge يشاركك فرحتك. اتصلي بينا للاستشارة والتخطيط لمناسبتك! 

 #قصص_نجاح #ثقة #مناسبات_سعيدة #كيك_ديزاين #الجزائر #MaisonSucreDorge","الفيديو بأسلوب قصصي وعاطفي. يبدأ بلقطات للممثل وهو يبدو قلقاً ومتوتراً وهو يخطط للمناسبة. ثم ينتقل لمشاهد دافئة داخل المحل، حيث يتم استقباله بحفاوة. ذروة الفيديو تكون في مشاهد من المناسبة (مع إعادة تمثيل)، تظهر فرحة الحضور وإعجابهم بالمنتجات. التركيز على تعابير وجه الممثل وهو يشعر بالفخر والرضا. موسيقى هادئة وعاطفية ترافق القصة. ينتهي الفيديو بلقطة مقربة للكيكة الفاخرة.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - ماشي حنا لي نشكرو روحنا... زباينّا هوما لي يحكو.","Carousel","ماشي حنا لي نشكرو روحنا... زباينّا هوما لي يحكو.","Slide 1: واش قالو علينا ناسنا؟ آراء حقيقية من زبائن أوفياء.
Slide 2: ""الكيكة كانت تحفة فنية وبنة ولا أروع! كامل الضياف هبلوا عليها. شكراً على احترافيتكم."" - سارة. ب
Slide 3: ""خدمة المناسبات عندكم top! كلش كان واجد في الوقت، منظم، و يشهي. تهنيت من أكبر هم."" - محمد. ل
Slide 4: ""صراحة، الـ Viennoiserie تاعكم ما تتبدلش. كل صباح لازم ندوز عليكم. بنة أصلية!"" - فاطمة. ز
Slide 5: مقتطفات من رسائلكم لي تفرحنا كل يوم! (سكرينشوتات لرسائل وتعليقات إيجابية).","شهادتكم هي فخرنا وأكبر دليل على جودتنا! 

 رضا عملائنا هو أولويتنا القصوى. كل يوم، نستقبل رسائل وشهادات تزيدنا إصرار على تقديم الأفضل.

شوفوا بنفسكم علاش Maison Sucre d'Orge هو الخيار المفضل للكثيرين. 

 انضم إلى عائلتنا من العملاء الراضين! ننتظر زيارتك. 

 #اراء_الزبائن #ثقة_العملاء #الجودة_عنواننا #شكرا_لكم #الجزائر #MaisonSucreDorge","تصميم الكاروسال يركز على المصداقية. استخدام خلفيات نظيفة وأنيقة.
Slide 1: عنوان جذاب فوق صورة ضبابية للمحل من الداخل.
Slide 2-4: كل شهادة تكون في سلايد وحدها. تصميم الاقتباس يكون واضحاً، مع اسم الزبون (أو الأحرف الأولى) وصورة صغيرة للمنتج المتعلق بالشهادة (كيكة، صينية مملحات، كرواسون).
Slide 5: تجميع لقطات شاشة (Screenshots) لتعليقات ورسائل من انستغرام وفيسبوك، بتصميم يدمجها بشكل جذاب.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - كلمة وحدة من زبون... تسوى كثر من ألف صورة.","Image","كلمة وحدة من زبون... تسوى كثر من ألف صورة.","""الجودة، البنة، والاحترافية... كلش لقيتو عندكم. يعطيكم الصحة!""","كي تكون الكلمة الزينة هي خير دليل... 

 لا شيء يفرحنا أكثر من سماع أننا كنا عند حسن ظنكم وساهمنا في إسعادكم.

كل شهادة منكم هي وسام نعتز به. 

 تجربتك عندنا هي أولويتنا! ننتظر رأيك بفارغ الصبر. 

 #SocialProof #CustomerLove #Testimonial #الجودة #الجزائر #MaisonSucreDorge","تصميم أنيق جداً يركز على الاقتباس. الاقتباس مكتوب بخط يدوي (script font) جميل في وسط التصميم. في الخلفية، صورة عالية الجودة للمنتج الذي أُشيد به (مثلاً قطعة Viennoiserie) لكن بشكل ضبابي قليلاً (blur). اسم الزبون يكون في الأسفل بخط أصغر.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
