Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - تحرق الملايين في Ads... وفالأخير تروحلك ڤاع في الر","Video","تحرق الملايين في Ads... وفالأخير تروحلك ڤاع في الروتور؟ الحل راه هنا.","كل يوم، آلاف التجار في الدزاير يخسروا دراهمهم على جال كابوس واحد: المرتجعات.
ماشي برك تخسر حق السلعة والشحن... راك تخسر حق الإعلان لي حرقت عليه الملايين.
راك تخسر وقتك الثمين في السويفي والتبعبيع.
وتخسر سمعة المتجر تاعك مع كل زبون ما يوصلوش الكولي ديالو.
هذا هو النزيف الصامت لي يقتل البيزنس تاعك بالشوي.
 بصح واش لوكان نقولك بلي كاين نظام احترافي يرجعلك السيطرة؟
هذا هو دور Alloui.
Alloui ماشي مجرد خدمة متابعة، هو شريكك الاستراتيجي لي يحمي استثمارك.
نظامنا الذكي يتأكد من كل طلبية، ينسق مع شركات التوصيل، ويحوّل الفوضى إلى أرباح.
نرجعولك دراهمك لي كانت ضايعة، وقتك باش تركز تكبر البيزنس، والأهم... راحة بالك.
من اليوم، ركّز تْكَبَّر البيزنس تاعك، والسويفي خَلِّيه علينا.","🚨 النزيف الصامت لي راه يقتل أرباح متجرك!

كل دينار تصرفه في الإعلانات ممكن يضيع بسبب المرتجعات وفوضى المتابعة. هذا ماشي مجرد خسارة منتج، بل هو حرق لأموالك، وقتك، وسمعة علامتك التجارية.

Alloui ماشي مجرد خدمة، بل هو الشريك الاستراتيجي لي يوقف هذا النزيف. نظامنا المتكامل يضمنلك متابعة احترافية، يقلل المرتجعات، ويرجعلك أغلى حاجة عندك: الوقت والتركيز باش تكبّر البيزنس ديالك.

حان الوقت تحوّل الفوضى إلى أرباح وراحة بال.

ما تخليش دراهمك يضيعوا أكثر! تزور موقعنا الآن واكتشف كيفاش Alloui ترجعلك راحة بالك.

#تجارة_الكترونية_الجزائر #ecommerce_dz #متجر_الكتروني #حلول_لوجستية #Alloui_dz #الجزائر","[بداية الفيديو - PAS Framework]: مشاهد سريعة وموترة (Motion Graphics). رسوم بيانية تظهر هبوط الأرباح. أيقونات هواتف لا ترد. أموال تحترق. إضاءة درامية بألوان حمراء داكنة. صوت مؤثرات سريعة ومقلقة.
[وسط الفيديو - تقديم الحل]: انتقال سلس وهادئ إلى هوية Alloui البصرية (ألوان زرقاء وبيضاء). ظهور لوغو Alloui بشكل احترافي. نبرة صوت المتحدث تصبح هادئة، واثقة ومطمئنة.
[ظهور الوجه الإعلامي - Cameo]: ظهور قصير لشخص يمثل Alloui، يتحدث بثقة وهدوء (لقطة متوسطة Close-up)، يرمز للخبرة والاحترافية.
[نهاية الفيديو - BAB Framework]: مشاهد تعرض 'القبل' (تاجر متوتر، أوراق مبعثرة) و'البعد' (نفس التاجر مبتسم يراقب نمو مبيعاته على لابتوب). موسيقى تصبح ملهمة وإيجابية. ظهور نصوص على الشاشة تلخص الفوائد: 'استرجع أموالك'، 'اربح وقتك'، 'راحة بالك مضمونة'.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - الروتور ماشي غير سلعة رجعت... شوف الخسارة الحقيقية","Carousel","الروتور ماشي غير سلعة رجعت... شوف الخسارة الحقيقية شحال تسقاملك!","Slide 1: المرتجعات: الخسارة الحقيقية لي راك غافل عليها! الأرقام راح تصدمك.
Slide 2: الخسارة المباشرة: الثمن لي تشوفو بعينك. تكلفة المنتج + تكلفة الشحن ذهاباً وإياباً.
Slide 3: الخسارة الخفية: الثمن لي ما تشوفوش. تكلفة الإعلانات الضايعة (CAC) + تآكل سمعة المتجر مع كل عميل غاضب.
Slide 4: الوقت الضائع: أغلى ثمن تدفعو. ساعات تضيع في متابعة المشاكل بدل ما تستثمرها في تطوير وتكبير مشروعك.
Slide 5: الحل مع Alloui: حوّل كل هذه الخسائر إلى أرباح. نظامنا يحمي استثمارك، وقتك، وسمعتك. ابدأ صح مع Alloui.","شحال راك تخسر صح من المرتجعات؟ 💸

الكثير من أصحاب المتاجر يحسبون فقط تكلفة المنتج والشحن المرتجع. لكن الخسارة أعمق بكثير: أموال الإعلانات التي أُهدرت، السمعة التي تتأثر، والوقت الذي لا يعوض الذي تقضيه في حل المشاكل بدلاً من بناء المستقبل.

في هذا الكاروسال، نكشف لك الأبعاد الحقيقية للخسارة. اسحب لتعرف كيف تحمي أرباحك.

تعرف على الأرقام الحقيقية لخسائرك وحلّها مع Alloui.

#ارباح #خسائر #تجارة_الكترونية #ecommerce_algeria #businessdz #نصائح_تجارة #Alloui_dz","تصميم إنفوجرافيك احترافي ونظيف.
Slide 1: خلفية داكنة مع عنوان قوي بخط عريض. استخدام أيقونة 'عدسة مكبرة' على كلمة 'الحقيقية'.
Slide 2: استخدام أيقونات بسيطة (صندوق منتج، شاحنة توصيل) مع علامة ناقص (-) حمراء كبيرة.
Slide 3: أيقونة 'شبح' أو 'جبل جليدي' لتمثيل الخسارة الخفية. رسم بياني بسيط يوضح تكلفة الإعلانات الضائعة.
Slide 4: أيقونة ساعة رملية تفرغ بسرعة.
Slide 5: انتقال إلى ألوان Alloui الزرقاء المشرقة. شعار Alloui واضح مع قائمة بسيطة للفوائد (أيقونة درع للمال، أيقونة صاروخ للنمو).","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - ما تحتاجش موظف سويفي، تحتاج شريك استراتيجي.","Image","ما تحتاجش موظف سويفي، تحتاج شريك استراتيجي.","Alloui: ماشي مجرد خدمة متابعة.
شريكك الاستراتيجي لحماية أرباحك وتكبير مشروعك.","غيّر نظرتك للمتابعة ✅

المتابعة العشوائية تسبب فوضى وخسائر. الشراكة الاستراتيجية تبني نظاماً وأرباحاً.

Alloui تقدم لك أكثر من مجرد 'سويفي'، نقدم لك نظاماً متكاملاً يحمي استثمارك ويمنحك راحة البال لتتفرغ للنمو.

اختر الشريك، وليس مجرد الخدمة.

إقرأ المزيد عن شراكة Alloui لحماية أرباحك.

#شراكة_استراتيجية #نمو_الأعمال #التجارة_الالكترونية_في_الجزائر #Alloui_dz #efficacité","تصميم بسيط وأنيق. الخلفية بلون من هوية Alloui. النص مكتوب بخط واضح واحترافي. شعار Alloui في الأسفل. يمكن استخدام صورة رمزية لمصافحة (رمز الشراكة) بشكل شفاف في الخلفية.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - البيزنس تاعك حابس في بلاصتو؟ بالاك ماشي المشكل في ","Video","البيزنس تاعك حابس في بلاصتو؟ بالاك ماشي المشكل في المنتج.","(صوت تاجر إلكتروني، يتحدث بصدق وتعب)
كنت نظن بلي البيزنس تاعي مايكبرش على جال المنافسة ولا الأسعار...
بصح في الحقيقة، كنت غارق.
غارق بين التليفونات تاع ليفرور، والزبائن لي مايردوش، والطلبيات لي ترجعلي كل سمانة.
الدراهم لي نحطها في الـ Ads، كأنني نرميها في البحر.
كل طاقتي كانت تروح في السويفي، نسيت كامل واش معناها نطور المنتج ولا ندير استراتيجية جديدة.
الفوضى هذي قتلتلي التركيز، حبستلي النمو، وسرقتلي راحة بالي.
حتى أدركت... المشكل ماكانش في البيزنس، كان في النظام لي نمشي بيه.","السبب الخفي الذي يمنع نمو متجرك 📈

أحياناً، أكبر عائق أمام نجاحك ليس المنتج أو التسويق، بل هو الفوضى التشغيلية التي تسرق وقتك وتركيزك وأموالك.

استمع لشهادة هذا التاجر الذي كان يعاني في صمت، واكتشف كيف أن تنظيم المتابعة يمكن أن يكون مفتاح تحرير إمكانيات مشروعك الكاملة.

ما تبقاش تدور في حلقة مفرغة، اكتشف حل Alloui ليحررك.

#شهادة_عميل #مشاكل_التجارة_الإلكترونية #الجزائر #نمو_المشاريع #UGC #Alloui_dz","نمط UGC (User-Generated Content). التصوير بكاميرا هاتف أو كاميرا بسيطة ليعطي إحساس الواقعية. التاجر في مكتبه أو مستودعه، يبدو عليه الإرهاق والتفكير. إضاءة طبيعية. لا توجد موسيقى في البداية، فقط صوت المتحدث لزيادة التركيز على معاناته. في النهاية، تظهر شاشة سوداء مع شعار Alloui و CTA، مع موسيقى هادئة تبعث على الأمل.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - فوضى السويفي... ضريبة غالية راك تخلص فيها كل يوم!","Carousel","فوضى السويفي... ضريبة غالية راك تخلص فيها كل يوم!","Slide 1: كي يكون السويفي تاعك فوضى... هاذي هي الفاتورة لي راك تخلصها.
Slide 2: نزيف مالي مستمر: كل طلبية ترجع هي أموال إعلانات محروقة، وأرباح ضائعة لن تعود.
Slide 3: وقت ضائع لا يعوض: كل ساعة تقضيها في المتابعة هي ساعة مسروقة من التخطيط والنمو وتطوير مشروعك.
Slide 4: الحل مع Alloui: نظام احترافي يوقف النزيف، يرجعلك وقتك، ويحوّل الفوضى إلى فرصة للنمو.","راك غارق في تفاصيل السويفي؟ 늪️

فوضى المتابعة ليست مجرد إزعاج، إنها تكلفة باهظة تؤثر على كل جانب من جوانب عملك: أموالك، وقتك، سمعتك، وحتى تركيزك.

اكتشف في هذا الكاروسال كيف تؤثر هذه الفوضى عليك، والأهم، كيف يمكنك تحويلها إلى نظام فعال مع Alloui.

تعرف على كيفية تحويل الفوضى إلى نظام مع Alloui.

#ادارة_الوقت #ادارة_العمليات #تجارة_رقمية #مشاكل_وحلول #Alloui_dz #الجزائر","تصميم بصري قوي ومباشر.
Slide 1: صورة أيقونة 'دوامة' أو 'فوضى' مع علامة تعجب كبيرة.
Slide 2: رسم بياني يوضح 'تسرب' المال من أنبوب مكسور مكتوب عليه 'إعلانات'.
Slide 3: صورة ساعة تتكسر أو تذوب، لترمز إلى الوقت الضائع.
Slide 4: سلايد مشرق بألوان Alloui. أيقونة 'صنبور مغلق' لـ 'إيقاف النزيف' وأيقونة 'تقويم منظم' لـ 'استعادة الوقت'.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - غياب الاحترافية في المتابعة... شحال راه يسقاملك؟","Image","غياب الاحترافية في المتابعة... شحال راه يسقاملك؟","فوضى السويفي = حرق للأموال + ضياع للوقت.
الاحترافية مع Alloui = حماية للأموال + فرصة للنمو.","المعادلة بسيطة جداً.

في التجارة الإلكترونية، كل تفصيل مهم. المتابعة غير الاحترافية ليست مجرد خطأ صغير، إنها ثغرة تكلفك الكثير يومياً.

أغلق هذه الثغرة واستثمر في نظام يحمي أرباحك ويفتح لك أبواب النمو. استثمر في Alloui.

خلاص من الخسارة، ابدا الربح مع Alloui.

#احترافية #بيزنس #ريادة_الأعمال_الجزائر #نمو #Alloui_dz #ecom_dz","تصميم يعتمد على المقارنة (Comparison Design). الشاشة مقسومة نصفين. النصف الأول (فوضى) بألوان داكنة وخطوط عشوائية. النصف الثاني (احترافية) بألوان Alloui الزاهية وخطوط منظمة. استخدام أيقونات بسيطة لتمثيل المال والوقت في كلا الجانبين.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - ماشي مجرد 'نعيطولك غدوة'... شوف النظام تاع الصح كي","Video","ماشي مجرد 'نعيطولك غدوة'... شوف النظام تاع الصح كيفاش يمشي!","(صوت واضح واحترافي، مع رسوم متحركة تشرح كل خطوة)
هكذا تعمل Alloui لتحويل الفوضى إلى نظام:
أولاً: نستلم طلبياتك ونقوم بفرزها وتصنيفها بنظام ذكي لتحديد الأولويات.
ثانياً: فريقنا المتخصص يؤكد كل طلبية مع العميل عبر مكالمات احترافية، ونحدد أفضل وقت للتوصيل.
ثالثاً: ننسق مباشرة مع شركة التوصيل، ونتابع معهم لحظة بلحظة لضمان وصول المنتج.
رابعاً: في حالة وجود أي مشكلة، نتكفل بمعالجتها فوراً ونحسن من تجربة العميل.
النتيجة؟ نسبة توصيل أعلى، مرتجعات أقل، وعملاء راضون.
Alloui: نظام، احترافية، ونتائج.","ملّيت من السويفي العشوائي؟ 👀

المتابعة الاحترافية ليست مجرد وعود، إنها عملية واضحة وخطوات مدروسة تحقق نتائج ملموسة.

في هذا الفيديو، نكشف لك 'خلف الكواليس' ونوضح لك خطوة بخطوة كيف يعمل نظام Alloui لضمان أعلى نسبة تسليم وحماية أرباحك. لا مزيد من العشوائية، حان وقت النظام.

شوف العملية بنفسك! اطلب ديمو مجاني مع Alloui اليوم.

#كيف_يعمل #نظام #عملية #موشن_جرافيك #Alloui_dz #الجزائر","فيديو Motion Graphics 100%. أسلوب بصري نظيف وبسيط (Clean & Minimalist). كل خطوة تُمثل بأيقونات متحركة وسلسة. استخدام ألوان هوية Alloui. موسيقى خلفية هادئة واحترافية. نصوص تظهر على الشاشة لتلخيص كل خطوة. في النهاية، عرض رسم بياني يوضح ارتفاع نسبة التسليم وانخفاض المرتجعات.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - حاب تعرف بالتفصيل كيفاش Alloui تخدم؟ اسحب.","Carousel","حاب تعرف بالتفصيل كيفاش Alloui تخدم؟ اسحب.","Slide 1: نظام Alloui: دليل العمل خطوة بخطوة من الطلب إلى التسليم.
Slide 2: الخطوة 1: الاستلام والتصنيف الذكي. نستقبل طلبياتك ونحللها فوراً لتحديد أولويات المتابعة.
Slide 3: الخطوة 2: التأكيد الاحترافي. فريقنا يتصل بالعملاء لتأكيد المعلومات، العنوان، وأنسب وقت للتسليم.
Slide 4: الخطوة 3: التنسيق والمتابعة. نتواصل مباشرة مع شركة التوصيل ونتابع مسار الطلبية حتى تصل بأمان.
Slide 5: النتيجة: نظام متكامل يوفر مالك، وقتك، ويضمن رضا عميلك. هذا هو الفرق الذي تصنعه Alloui.","الشفافية هي أساس الثقة. ✨

نعتقد أن من حقك أن تعرف بالضبط كيف ندير أهم جزء في عملك. لهذا، قمنا بتفصيل عملية عملنا خطوة بخطوة.

اسحب لتكتشف النظام الدقيق الذي نتبعه في Alloui لضمان تحويل كل طلبية إلى عملية تسليم ناجحة.

تعمق في تفاصيل خدمة Alloui اليوم.

#منهجية #خطوات_النجاح #تجارة_الكترونية_الجزائر #Alloui_dz #process","تصميم منهجي يستخدم الأرقام والأسهم لتوجيه عين القارئ.
Slide 1: عنوان واضح على خلفية احترافية.
Slide 2-4: كل سلايد يمثل خطوة. استخدام أيقونة مميزة لكل خطوة (مثلاً: أيقونة فلتر للخطوة 1، أيقونة سماعة هاتف للخطوة 2، أيقونة خريطة للخطوة 3). استخدام خطوط واضحة وسهلة القراءة.
Slide 5: سلايد يلخص النتائج النهائية باستخدام علامات صح (Checkmarks) بجانب كل فائدة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - نظام + احترافية = نتائج. المعادلة بسيطة.","Image","نظام + احترافية = نتائج. المعادلة بسيطة.","هذا هو وعد Alloui:
نظام دقيق. احترافية في كل مكالمة. ونتائج مضمونة في أرباحك.","الكفاءة ليست صدفة، إنها نتيجة نظام. 🚀

في Alloui، لا نترك شيئاً للصدفة. عملنا مبني على نظام واضح واحترافية لا هوادة فيها، والهدف الوحيد هو تحقيق نتائج ملموسة لمتجرك.

عندما تختار Alloui، أنت تختار الوضوح، الكفاءة، والنمو.

اكتشف الفارق الذي تحدثه الكفاءة.

#كفاءة #نتائج #نمو #بيزنس_دز #Alloui_dz #الجزائر","تصميم بصري يعتمد على الأيقونات (Icon-based). ثلاث أيقونات كبيرة في صف واحد: أيقونة 'تروس' للنظام، أيقونة 'ربطة عنق' للاحترافية، وأيقونة 'رسم بياني صاعد' للنتائج. شعار Alloui في الأسفل. تصميم نظيف جداً.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
