Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل.","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - هاد ليستة تاع لي كوموند الملغاة... ماشي مجرد خسارة","Video","هاد ليستة تاع لي كوموند الملغاة... ماشي مجرد خسارة دراهم، هادا عرقك لي راح باطل.","كل يوم نفس الحكاية... تليفونات ما يتردش عليها... عناوين غالطة... و كوموند ترجعلك مورا سمانة.
الخسارة ماشي غير فالدراهم لي صرفتهم على الإعلان والتوصيل.
الخسارة الحقيقية... هي وقتك لي ضاع وانت تجري.
هي طاقتك الذهنية لي راحت فالقلق والمتابعة.
هي سمعتك لي راك تبني فيها بالطوبة و تتهدم في لحظة.
بصح تخيل معايا... تخيل تخدم وانت مرتاح.
كل طلب يخرج من عندك، علابالك بلي راح يوصل.
زبائنك راضيين عليك، و البيزنس تاعك يكبر كل يوم وانت مهني.
هذا ماشي حلم. هذا هو النظام.
كي يكون عندك شريك استراتيجي يفهمك ويوقف معاك صح.
Alloui ماشي مجرد توصيل. Alloui هو الضمانة تاعك.
بيع وانت مرتاح، Alloui يضمنلك الصح.","علاش 90% من التجار يخسرو دراهمهم في التوصيل؟ (والحل لي ما علابالكش بيه) 

 كل طلب ملغى هو أكثر من مجرد خسارة مالية. هو وقت ضايع، طاقة مستنزفة، وسمعة على المحك.
الفوضى في التوصيل والمتابعة تسرق منك التركيز على الأهم: تطوير مشروعك.
حان الوقت باش تسترجع السيطرة وتخدم بذكاء، ماشي بجهد أكبر. 

 هل راك مستعد تنهي الفوضى وتخدم وانت مرتاح؟ اكتشف كيفاش Alloui يقدر يكون شريكك الاستراتيجي في النجاح. اضغط على الرابط! 

 #Alloui #التجارة_الالكترونية_الجزائر #توصيل_سريع #حلول_لوجستية #بيع_اونلاين #الجزائر","[Master Video - Hybrid]
[0-5s] لقطة افتتاحية قوية: يد تاجر تمرر ببطء على قائمة طويلة من الطلبات الملغاة في تطبيق أو ملف Excel، مع إظهار كلمة 'Annulé' أو 'Retour' باللون الأحمر. موسيقى درامية هادئة.
[5-15s] مشاهد سريعة تجسد الألم: تاجر متوتر يمسك رأسه أمام الحاسوب. لقطة مقربة لهاتف يرن دون رد. لقطة لصناديق مرتجعة مكدسة في زاوية. يجب أن تكون الإضاءة خافتة لتعكس الإرهاق.
[15-20s] لقطة للتاجر وهو ينظر في المرآة، يظهر عليه التعب والإحباط. نبرة الصوت هنا تكون متعاطفة جداً.
[20-30s] انتقال مفاجئ (Transition) إلى مشاهد مشرقة ومفعمة بالطاقة: نفس التاجر مبتسم، يشرب قهوته بهدوء وهو يرى إشعارات 'Livré' على هاتفه. لقطات لزبائن سعداء يستلمون طرودهم. موسيقى ملهمة وإيجابية تبدأ في التصاعد.
[30-35s] ظهور لوغو Alloui بشكل أنيق على الشاشة مع الشعار. نبرة الصوت هنا تصبح واثقة وموثوقة.
[35-40s] لقطة ختامية للتاجر وهو يغلق حاسوبه بثقة ويقضي وقتاً مع عائلته، مما يرمز إلى استعادة السيطرة وراحة البال.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - كل ""Retour"" في الليستة تاعك، هو ثقب أسود يبلع في د","Carousel","كل ""Retour"" في الليستة تاعك، هو ثقب أسود يبلع في دراهمك!","Slide 1: كل طلب ملغى... ماشي غير رقم، راهو دراهمك ووقتك لي راح!
Slide 2: الخسارة المباشرة: حسبت شحال صرفت على الإعلان + تكلفة التوصيل الأول + تكلفة الإرجاع؟ هادي أموال راحت في الريح.
Slide 3: الخسارة الخفية: شحال من ساعة ضيعتها فالتليفون باش تأكد الطلب وتتابع مع شركة التوصيل؟ وقتك هذاك يساوي دراهم.
Slide 4: هل أنت واعي حقاً بحجم النزيف؟ لو تجمع خسائر 10 طلبات ملغاة فقط في الشهر... شحال راح تلقى؟
Slide 5: الفوضى التشغيلية تكلفك أكثر مما تتصور. قبل ما تبحث عن زبائن جدد، لازم تضمن بلي الزبائن الحاليين يوصلهم طلبهم.","الخسارة الحقيقية لي راهي تقتل البيزنس تاعك ببطء! 

 الكثير من التجار يركزون على المبيعات الجديدة، وينساو التكلفة الباهظة للطلبات الملغاة.
في هذا الكاروسال، نكشف لك بالأرقام كيفاش كل 'Retour' ينقص من أرباحك ويسرقولك وقتك.
اسحب لليسار واكتشف الحقيقة المرة. 

 شحال راك تخسر بلا ما تفيق؟ تبع معانا وشوف الحقيقة. قولنا في التعليقات واش هو أكبر تحدي يواجهك في التوصيل. 

 #خسائر_التوصيل #ادارة_المشاريع #تجارة_الكترونية #نصائح_بيزنس #ارباح #الجزائر","تصميم احترافي وبسيط يركز على الأرقام والنصوص.
Slide 1: خلفية داكنة مع أيقونة 'Retour' كبيرة وواضحة. النص بخط عريض.
Slide 2: تصميم انفوجرافيك بسيط يوضح معادلة الخسارة: (إعلان + توصيل + إرجاع = خسارة صافية). استخدام أيقونات للدولار.
Slide 3: أيقونة ساعة رملية أو ساعة حائط بجانب أيقونة هاتف. التركيز على مفهوم 'الوقت = مال'.
Slide 4: تصميم على شكل آلة حاسبة أو فاتورة كبيرة، مع سؤال استفزازي في المنتصف.
Slide 5: صورة مجازية لمكتب فوضوي مقابل مكتب منظم. النص في الأسفل يدعو للتفكير.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - الوقت لي تضيعه في المتابعة، هو نفس الوقت لي تقدر ت","Image","الوقت لي تضيعه في المتابعة، هو نفس الوقت لي تقدر تطور بيه منتج جديد.","شحال من ساعة تقضيها كل يوم في:
- تأكيد الطلبات؟
- التنسيق مع شركة التوصيل؟
- الرد على استفسارات ""وين راهي الكوموند تاعي؟""

هذا الوقت هو أثمن مورد عندك.","هل أنت مدير مشروعك... أم موظف في خدمة العملاء؟ 

 المهام المتكررة والمتابعة اليومية المرهقة تمنعك من التفكير الاستراتيجي وتطوير عملك.
عندما تتحرر من هذه القيود التشغيلية، يمكنك أخيراً التركيز على ما يهم حقاً: النمو والإبداع. 

 هل تعاني من ضياع الوقت في مهام المتابعة المتكررة؟ لازم تلقى حل! شاركنا أكبر مهمة تستهلك وقتك. 

 #ادارة_الوقت #ريادة_الأعمال #انتاجية #تركيز #نمو_المشاريع #الجزائر","تصميم بسيط وأنيق. في الخلفية، صورة مقسومة: نصف يظهر فيه شخص متوتر على الهاتف (بألوان باهتة)، والنصف الآخر يظهر فيه شخص يبدع ويرسم أفكاراً جديدة على لوح (بألوان زاهية). النص يكون في المنتصف بخط واضح واحترافي.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - كي زبون يقولك ""مازال ما لحقتنيش الكوموند""... ماشي ","Video","كي زبون يقولك ""مازال ما لحقتنيش الكوموند""... ماشي برك ثقة لي تتهدم، هادي سمعتك لي راهي على المحك!","(بصوت شخصي وحقيقي، كأنه يروي قصة)
أصعب حاجة للتاجر... ماشي الخسارة تاع الدراهم.
أصعب حاجة هي كي تحس روحك فقدت السيطرة.
كي تشوف التعليقات السلبية على صفحتك... ""توصيل كارثي""، ""غير محترفين"".
هذا الكلام يجرح... لأنه يضرب في أساس البيزنس تاعك: سمعتك.
كل طلب ما يوصلش في وقته، هو ضربة لهذيك السمعة.
والمشكل أنو ماشي غلطتك المباشرة... بصح في عين الزبون، أنت هو المسؤول.
هذا الإحباط... هذا القلق... هو لي يخليك تكره الخدمة.","قصة كل تاجر جزائري... هل تعرف هذا الشعور؟ 

 بعيداً عن الأرقام والخسائر، هناك وجع نفسي حقيقي يواجهه كل صاحب مشروع: الخوف على سمعته.
تعب سنين من البناء يمكن أن ينهار بسبب تجربة توصيل سيئة واحدة.
أنت لست وحدك من يشعر بهذا الإحباط. 

 متى آخر مرة حسيت بالإحباط بسبب فشل عملية توصيل؟ شاركنا قصتك في التعليقات. 

 #معاناة_تاجر #تجارة_الكترونية_الجزائر #سمعة_تجارية #تحديات_البيزنس #ريادة_الأعمال","[UGC Style - User Generated Content]
تصوير الفيديو بأسلوب شخصي وغير رسمي، كأن التاجر يتحدث من مكتبه أو محله مباشرة إلى الكاميرا (سيلفي فيديو).
إضاءة طبيعية. لا توجد موسيقى في الخلفية، فقط صوت المتحدث لزيادة المصداقية.
يمكن إدراج لقطات B-roll سريعة لتعليقات سلبية على فيسبوك (يتم تمويه الأسماء) عندما يتحدث عنها.
نبرة الصوت يجب أن تكون صادقة، متأثرة، وتعبر عن الإحباط الحقيقي الذي يشعر به التجار.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - الزبون ينسى السعر... بصح جامي ينسى تجربة توصيل سيئ","Carousel","الزبون ينسى السعر... بصح جامي ينسى تجربة توصيل سيئة!","Slide 1: سمعة مشروعك... هي أغلى أصل تملكه. هل أنت تحميها جيداً؟
Slide 2: زبون واحد غير راضٍ يمكن أن يخبر 10 آخرين عن تجربته السيئة. تخيل أثر ذلك على المدى الطويل!
Slide 3: الإرهاق النفسي: القلق من فشل التوصيل يستهلك طاقتك ويمنعك من الإبداع. مشروعك يصبح مصدر قلق بدل ما يكون مصدر فخر.
Slide 4: كيف تحافظ على سمعتك؟ بتوفير تجربة احترافية من لحظة الطلب إلى لحظة الاستلام. الزبون يحب الشعور بالاهتمام والمتابعة.
Slide 5: علامتك التجارية ليست مجرد لوغو. هي الثقة التي تبنيها مع كل زبون. لا تدع عملية التوصيل تدمر هذه الثقة.","السمعة تُبنى في سنوات... وتُهدم في تجربة توصيل واحدة! 

 في سوق تنافسي، السمعة هي كل شيء. تجربة توصيل سيئة لا تضيع عليك زبوناً واحداً فقط، بل قد تضيع عليك شبكة كاملة من الزبائن المحتملين.
اسحب لليسار لتعرف كيف يؤثر هذا على نفسيتك ونجاح مشروعك. 

 واش راك دير باش تحافظ على سمعتك في السوق؟ شاركنا استراتيجيتك. 

 #بناء_العلامة_التجارية #سمعة_المشروع #ولاء_العملاء #خدمة_العملاء #نصائح_تسويق #الجزائر","تصميم يركز على الجانب العاطفي والبشري.
Slide 1: صورة أيقونة درع يحمي لوغو. سؤال كبير في المنتصف.
Slide 2: انفوجرافيك يوضح انتشار الكلام السلبي (شخص واحد يتحدث إلى 10).
Slide 3: رسم تعبيري لوجه مرهق أو بطارية فارغة. النص يركز على الكلمات العاطفية (قلق، إرهاق).
Slide 4: أيقونات تمثل رحلة العميل (عربة تسوق -> شاحنة -> صندوق هدية). التركيز على كلمة 'احترافية'.
Slide 5: صورة مصافحة يدين ترمز للثقة. النص يكون قوياً ومؤثراً.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - لماذا تشعر أنك تكره مشروعك الذي أحببته يوماً؟","Image","لماذا تشعر أنك تكره مشروعك الذي أحببته يوماً؟","الإحباط... فقدان السيطرة... والشعور بأنك تجري في حلقة مفرغة.

هذه المشاعر تقتل شغفك وإبداعك.
مشكلتك ليست في المنتج، بل في النظام.","هذا الشعور... عدو كل رائد أعمال. 

 عندما يصبح الشغف عبئاً، وعندما تصبح إدارة مشروعك مصدر قلق يومي، فاعلم أن هناك خللاً في نظام عملك.
استعادة الشغف تبدأ باستعادة السيطرة. 

 الشعور بالإحباط وفقدان السيطرة على مشروعك... راهو يقتل الإبداع! هل مررت بهذه المرحلة؟ 

 #ارهاق_العمل #صحة_نفسية #ريادة_الأعمال #شغف #ادارة_مشاريع #الجزائر","تصميم درامي ومؤثر. صورة ظلية لشخص جالس في مكتب مظلم، ورأسه بين يديه، يرمز للإرهاق. النص مكتوب بخط أنيق ولكنه يحمل طابعاً شخصياً. التركيز على التباين بين الظلام والنور (النص).","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - 3 أسرار بسيطة تزيد نسبة تسليم طلباتك 40%... السر ا","Video","3 أسرار بسيطة تزيد نسبة تسليم طلباتك 40%... السر الثالث هو الأهم!","حاب تزيد نسبة استلام طلباتك وتتهنى من الروتور؟ تبع معايا هاد النصائح الذهبية.
أولاً: التأكيد الاحترافي. ماشي غير تتصل وتقول 'عندك كوموند'. لازم تتصل، تعرف بنفسك وبالمتجر تاعك، وتأكد العنوان بدقة مع الزبون.
ثانياً: المتابعة الذكية. ابعث ميساج للزبون كي تخرج الكوموند تاعو، وميساج آخر كي تكون قريبة منو. هذا يخليه يحس بالاهتمام ويستنى طلبو.
ثالثاً، وهو الأهم: اختار شريك توصيل موثوق. شركة تفهم السوق، وتعرف كيفاش تتعامل مع الزبون، وتضمنلك حقك.","نصائح من ذهب لتقضي على مشكل الـ 'Retour'! 

 رفع نسبة تسليم الطلبات ليس سحراً، بل هو علم وتطبيق لخطوات بسيطة وفعالة.
في هذا الفيديو، نقدم لك 3 نصائح عملية يمكنك تطبيقها ابتداءً من اليوم لترى فرقاً كبيراً في نتائجك. 

 طبق هاد النصائح اليوم وشوف الفرق! ورينا النتائج في التعليقات. 

 #نصائح_تجارة_الكترونية #زيادة_المبيعات #توصيل_الجزائر #تحسين_العمليات #ecom_dz","[Motion Graphics Video]
فيديو سريع بإيقاع جذاب ورسوم متحركة بسيطة وواضحة.
كل نصيحة تظهر على الشاشة كنص كبير وواضح مع أيقونة معبرة (هاتف، رسالة، شاحنة).
استخدام ألوان العلامة التجارية لـ Alloui في التصميم.
موسيقى خلفية حماسية وتعليمية. صوت المعلق يجب أن يكون واضحاً، واثقاً، وسريعاً.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - باش طلبك يوصل 100%، لازم تخدم على هاد الـ3 خطوات ق","Carousel","باش طلبك يوصل 100%، لازم تخدم على هاد الـ3 خطوات قبل ما يخرج من عندك!","Slide 1: 3 خطوات أساسية لعملية توصيل ناجحة. هل تطبقها كلها؟
Slide 2: 1. التواصل الفعال: لا تكتفِ بتأكيد الطلب فقط. تواصل مع الزبون عبر رسائل قصيرة لإعلامه بكل مرحلة: (تم تأكيد الطلب، الطلب في الطريق...).
Slide 3: 2. التتبع الدقيق: تأكد من أنك وشريك التوصيل لديكم نظام تتبع واضح. هذا يمنحك أنت والزبون راحة البال.
Slide 4: 3. اختيار الشريك المناسب: شريك التوصيل هو واجهة عملك. اختر شريكاً لديه سمعة جيدة، ويتواصل بشكل احترافي مع زبائنك.
Slide 5: تطبيق هذه الخطوات لا يقلل فقط من نسبة الإرجاع، بل يبني ثقة قوية مع زبائنك ويشجعهم على الشراء مرة أخرى.","دليلك الكامل لعملية توصيل بدون أخطاء! 

 مشاكل التوصيل يمكن تجنبها بنظام عمل واضح. في هذا الدليل السريع، نفصل لك 3 خطوات أساسية تضمن لك رضا العميل وتقلل من خسائرك.
اسحب لليسار واكتشف أسرار المحترفين. 

 واش هي أكبر نصيحة استفدت منها؟ شاركنا رأيك. 

 #دليل_التجارة_الالكترونية #عمليات_لوجستية #خدمة_عملاء #نصائح_مشاريع #الجزائر","تصميم تعليمي على شكل قائمة (Checklist).
Slide 1: عنوان جذاب مع صورة أيقونة صاروخ أو سهم صاعد.
Slide 2-4: كل سلايد مخصص لخطوة واحدة. استخدام أيقونة كبيرة (فقاعة دردشة، خريطة GPS، مصافحة) مع شرح موجز وواضح.
Slide 5: سلايد ختامي يلخص الفائدة المزدوجة (تقليل الخسارة + بناء الثقة) مع أيقونة قلب أو نجمة تقييم.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - -","Image","-","نصيحة اليوم:

70% من مشاكل التوصيل سببها نقص أو سوء التنسيق بين التاجر وشركة التوصيل والزبون النهائي.

الحل؟ نظام يربط بين الثلاثة.","حقيقة قد تصدمك عن مشاكل التوصيل! 

 المشكل غالباً ليس في المنتج أو في الزبون، بل في حلقة التواصل المفقودة.
عندما يكون التنسيق ضعيفاً، تزيد احتمالية الفشل. الاستثمار في نظام تنسيق فعال هو استثمار مباشر في أرباحك. 

 هل تعلم أن 70% من مشاكل التوصيل سببها سوء التنسيق؟ حسّن تنسيقك الآن! 

 #معلومة_مفيدة #تنسيق #لوجستيك #تجارة_رقمية #نصيحة_اليوم #الجزائر","تصميم بسيط جداً ومباشر. خلفية بلون واحد من ألوان العلامة التجارية. النص مكتوب بخط كبير وواضح، مثل اقتباس أو معلومة مهمة. يمكن إضافة أيقونة صغيرة لسلسلة مترابطة في الأسفل.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
