Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - الدراهم لي خسرتيهم على زيوت الشعر كون لميتيهم كون ","Video","الدراهم لي خسرتيهم على زيوت الشعر كون لميتيهم كون شريتي ذهب! بصح النتيجة؟ والو.","شحال من مرة شريتي زيت غالي، و درتيه لشعرك بكل أمل... 
و في الأخير؟ والو. نفس الفراغات، نفس الشعر لي يطيح، و نفس الإحباط.
المشكل ماشي فيك... و ماشي حتى في الزيت.
المشكل الحقيقي هو أن فروة رأسك لا تمتصه كما يجب.
الزيت يبقى على السطح، يغلق المسامات، و ما يوصلش للبصيلات باش يغذيها.
هذا هو السبب لي يخليك تدوري في حلقة مفرغة.
بصح اليوم، هذه الحلقة ستُكسر.
نقدم لكِ Oleum. ماشي مجرد زيت، هو نظام علاجي متكامل.
بفضل جهازه الذي يعمل بالذبذبات الدقيقة والحرارة الخفيفة، Oleum يفتح مسامات فروة الرأس ويضمن وصول كل قطرة زيت لأعماق البصيلات.
امتصاص كامل يعني تغذية حقيقية... ونتائج تبدئين برؤيتها بعينيك.
تخيلي شعرك يعود حيوياً، قوياً، والفراغات تبدأ بالامتلاء...
تخيلي أن تعودي لعمل أي تسريحة تحبينها بكل ثقة.
هذا هو وعد Oleum.
وكي نؤكد لك أن هذا ليس مجرد كلام، نقدم لك ضماناً لم تريه من قبل.
لديكِ 45 يوماً لتجربة نظام Oleum.
إذا لم تري الفرق الذي يرضيكِ، أعيديه وسنعيد لكِ أموالك بالكامل.
المخاطرة علينا، والنتيجة لكِ.
انتهى وقت التجارب الفاشلة. حان وقت الحل النهائي والمضمون.
اضغطي على الرابط في الأسفل، وابدئي رحلة استرجاع جمال شعرك وثقتك بنفسك.","🚨 انتهى وقت التجارب الفاشلة! الحل النهائي لشعرك هنا... ومضمون.

لماذا Oleum ليس كأي منتج جربتيه من قبل؟ لأنه ليس مجرد زيت، بل نظام علمي متكامل يحل المشكلة من جذورها!

يضمن امتصاصاً كاملاً للزيت بفضل تقنيته الفريدة، ويوصل التغذية مباشرة للبصيلات.

ولأننا واثقون من النتيجة 100%، نمنحك ضمان استرجاع أموالك لمدة 45 يوماً. إما أن يعود شعرك، أو تعود أموالك.

ليس لديكِ ما تخسرينه، سوى الشعر الذي يتساقط!

اكتشفي نظام Oleum الذي أعاد الثقة لآلاف السيدات! اضغطي هنا وشاهدي الفرق بعينيك!

#OleumDZ #عناية_بالشعر #تساقط_الشعر #الحل_النهائي #ضمان_ذهبي #صنع_في_الجزائر #جمالك","مونتاج احترافي (بن صايبي). يبدأ الفيديو بمشاهد سريعة بالأبيض والأسود لسيدات محبطات وهن يستعملن زيوت تقليدية (يدين مزيتة، فوضى). ثم انتقال بطيء بالألوان لمشهد هادئ وفاخر يظهر جهاز Oleum. لقطات مقربة (Close-up) على الجهاز وهو يعمل على فروة الرأس، مع رسوم متحركة (Motion Graphics) تظهر الزيت وهو يتغلغل عميقاً للبصيلات. موسيقى تصويرية درامية في البداية، ثم تصبح ملهمة وواثقة. عندما يذكر الضمان، يظهر ختم 'ضمان 45 يوم' بشكل بارز على الشاشة. ينتهي بمشهد لسيدة تنظر في المرآة بثقة وسعادة وشعرها يبدو كثيفاً. نبرة الصوت: تبدأ حزينة ومتعاطفة، ثم تصبح علمية وواثقة، وتنتهي قوية ومقنعة عند ذكر الضمان.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - خايفة تخسري دراهمك في باطل؟ Oleum تقولك: 'يا يرجعل","Carousel","خايفة تخسري دراهمك في باطل؟ Oleum تقولك: 'يا يرجعلك شعرك، يا يرجعولك دراهمك'.","Slide 1: ضمان حقيقي، ليس مجرد حبر على ورق!
لديكِ ضمان فعلي لمدة 45 يوماً لاسترجاع أموالك.
Slide 2: الشروط؟ بسيطة وواضحة.
استخدمي نظامنا بانتظام كما هو موضح في التعليمات. هذا كل شيء!
Slide 3: وإذا لم أرَ نتائج؟
بكل بساطة، تواصلي مع خدمة العملاء، أعيدي المنتج، وأموالك ستعود إليكِ كاملة. بدون أسئلة معقدة.
Slide 4: لماذا نقدم هذا الضمان؟
لأننا نثق في العلم وراء Oleum وفي النتائج التي سيحققها. ثقتنا في المنتج هي ضمانك.
Slide 5: كلمتنا الأخيرة لكِ:
النظام الذي يعيد لك شعرك، أو يعيد لك أموالك. الاختيار سهل.","🔐 ضمان لم تريه من قبل في الجزائر!

نحن نسمعكِ... نعلم أنكِ سئمتِ من الوعود الكاذبة والمنتجات غير الفعالة.

لهذا السبب في Oleum، لا نبيعكِ الكلام، بل نبيعكِ نتيجة مضمونة.

جرّبي نظامنا لمدة 45 يوماً كاملاً. إذا لم تعجبكِ النتيجة، سنعيد لكِ أموالك 100%.

هذا هو الفرق بين منتج عادي، ونظام علمي واثق من فعاليته.

شاهدي كيف يضمن Oleum حقكِ بضمان حقيقي! اضغطي هنا لمعرفة كل التفاصيل!

#ضمان_Oleum #ثقة #بدون_مخاطرة #الجزائر #عناية_بالشعر #منتج_جزائري #شعر_صحي","تصميم إنفوجرافيك نظيف وفاخر. استخدام أيقونات بسيطة لكل سلايد (أيقونة شهادة، أيقونة قائمة شروط، أيقونة بنك، أيقونة ثقة). الخلفية بألوان الماركة الهادئة. الخط واضح وسهل القراءة. في السلايد الأخير، صورة واضحة للمنتج مع شعار الضمان الذهبي.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - السر ليس في الزيت... السر يكمن تحت فروة رأسك!","Image","السر ليس في الزيت... السر يكمن تحت فروة رأسك!","95% من الزيوت التقليدية تبقى على السطح.
نظام Oleum يضمن امتصاصاً عميقاً بنسبة تفوق 80%.
الفرق؟ هو الفرق بين 'لا نتيجة' و 'نتيجة حقيقية'.","🔬 لماذا Oleum مختلف عن أي زيت آخر؟ السر في الامتصاص.

يمكنكِ استخدام أغلى زيت في العالم، لكن إذا لم يصل إلى البصيلة، فلم تفعلي شيئاً.

تقنية Oleum تضمن أن كل مكون فعال في الزيت يصل إلى حيث يجب أن يصل. هكذا تبدأ النتائج بالظهور.

كفى من الحلول السطحية، حان وقت الحلول العميقة.

اكتشفي سر الامتصاص الكامل الذي يجعل شعرك يستفيد 100%! زوري موقعنا الآن!

#علم_الشعر #امتصاص_كامل #تقنية_Oleum #فعالية_مضمونة #شعر_قوي #الجزائر #dzpower","تصميم نظيف جداً. صورة عبوة Oleum في جهة، وفي الجهة الأخرى رسم بياني بسيط يوضح الفرق في عمق الامتصاص بين الزيت التقليدي ونظام Oleum. استخدام أرقام ونسب مئوية واضحة. الألوان هادئة وعلمية.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - فوضى الزيوت، الأيدي اللزجة، والنتيجة غير مضمونة! ا","Video","فوضى الزيوت، الأيدي اللزجة، والنتيجة غير مضمونة! انتهى هذا الكابوس.","السلام عليكم، أعلم أننا جميعاً نحب عمل حمام زيت لشعرنا.
لكن لنكن صريحين... العملية فوضوية.
الزيت ينسكب في كل مكان، يداكِ تتسخان، والرائحة تلتصق بكِ.
وفي النهاية، لا نكون متأكدين إذا وضعنا الكمية المناسبة أو إذا وزعناها جيداً.
كل هذه الفوضى أصبحت من الماضي مع نظام Oleum.
شاهدوا معي كم هو سهل.
تفتحين الجهاز، تملئينه بالزيت المخصص له، وتغلقينه. كل شيء نظيف ومقنن.
بعد ذلك، بضغطة زر، تبدئين بتدليك فروة رأسك بلطف.
الجهاز يوزع الزيت مباشرة على الجذور، بالكمية المثالية، دون أن يتسخ شعرك أو يداكِ.
لا فوضى، لا زيت مهدر، ولا رائحة مزعجة.
هذا هو الحل العلمي الذي يجعلكِ تستمتعين بفوائد الزيت دون متاعبه.
الجمال يجب أن يكون متعة، لا فوضى.","وداعاً لفوضى الزيوت التقليدية! 👋

هل ترغبين بعمل حمام زيت لكنكِ تكرهين الفوضى والأيدي الدهنية؟

الحل العلمي وصل! نظام Oleum يجعلكِ تستفيدين من كل قطرة زيت، بطريقة نظيفة، سهلة، وفعالة.

شاهدي الفيديو واكتشفي كيف يمكن للتكنولوجيا أن تغير روتين العناية الخاص بكِ للأفضل.

شاهدي كيف يحل Oleum مشكلة فوضى الزيوت مرة واحدة وإلى الأبد! اضغطي هنا لرؤية النظام!

#نظافة #سهولة_الاستعمال #روتين_العناية #شعر_جميل #تكنولوجيا_الجمال #Oleum_System #الجزائر","الوجه الإعلامي (أحمد/إسلام) يتحدث مباشرة للكاميرا في بيئة منزلية نظيفة وأنيقة. يبدأ وهو يمثل بطريقة كوميدية معاناة استعمال الزيت التقليدي. ثم ينتقل ليظهر جهاز Oleum ويقوم بعرض توضيحي (Demo) لكل خطوة بسهولة ونظافة. لقطات مقربة على نظافة اليدين بعد الاستعمال. نبرة الصوت: ودودة، متعاطفة في البداية، ثم تصبح عملية ومتحمسة عند شرح الحل.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - شعرك يستحق العناية، وليس الفوضى. شاهدي كيف يعيد Ol","Carousel","شعرك يستحق العناية، وليس الفوضى. شاهدي كيف يعيد Oleum اللمعان في 3 خطوات نظيفة.","Slide 1: نظام Oleum في 3 خطوات بسيطة: بلا فوضى، بلا عناء!
Slide 2: الخطوة 1: املئي.
افتحي الجهاز واملئيه بالزيت المخصص بطريقة نظيفة ومقننة.
Slide 3: الخطوة 2: دلّكي.
مرري الجهاز على فروة رأسك. استمتعي بتدليك موجه وفعال يوزع الزيت مباشرة على الجذور.
Slide 4: الخطوة 3: استمتعي.
اتركي الزيت يتغلغل بعمق. لا يترك أثراً دهنياً على الشعر أو اليدين.
Slide 5: الفرق واضح.
صورة جنب لجنب: 'الطريقة التقليدية (فوضى)' مقابل 'نظام Oleum (نظافة ودقة)'.
Slide 6: الجمال بلا عناء.
تقنية Oleum تجعلكِ تستمتعين بالنتيجة، دون عناء التحضير والتنظيف!","👌 3 خطوات فقط لشعر أحلامك... دون أن تتسخ يداكِ!

من قال إن العناية بالشعر يجب أن تكون معقدة وتسبب الفوضى؟

مع نظام Oleum، روتين العناية الخاص بكِ يصبح أسهل، أنظف، وأكثر فعالية.

اسحبي الشاشة وشاهدي بنفسك كم هو سهل أن تبدئي رحلتك نحو شعر صحي وقوي.

شاهدي كم هو سهل استخدام Oleum والاستمتاع بالنتائج! اضغطي هنا!

#دليل_الاستخدام #سهل_وسريع #شعر_صحي #العناية_بالشعر #Oleum #الجزائر #dz","تصميم تعليمي مع رسومات توضيحية (Illustrations) لكل خطوة. الألوان زاهية وواضحة. استخدام أسهم وأرقام لتوجيه عين المشاهد. في السلايد 5، صورة حقيقية أو رسم واقعي يوضح الفرق بشكل درامي. الخط كبير ومقروء.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - ليست مجرد نتائج لشعرك... بل وداعاً لـ 'الأيدي الده","Image","ليست مجرد نتائج لشعرك... بل وداعاً لـ 'الأيدي الدهنية'!","النتيجة في شعرك، لا في يديك.
نظام Oleum: نظافة، دقة، وفعالية.","أجمل ميزة في Oleum؟ النظافة!

استمتعي بكل فوائد الزيوت الطبيعية لشعرك، ودعي يديكِ نظيفتين ومرتاحتين.

نظام Oleum مصمم خصيصاً للراحة والفعالية.

جربي الراحة والنظافة مع Oleum! اكتشفي المزيد!

#راحة #نظافة #عناية_ذكية #جمال #Oleum_DZ #الجزائر","تصميم بسيط وأنيق (Minimalist). صورة ليد امرأة نظيفة وأنيقة تمسك بجهاز Oleum برشاقة. التركيز على النظافة والراحة. النص مكتوب بخط فاخر وصغير نسبياً.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - لماذا تدفعين الملايين في العيادات والحل بنفس الفعا","Video","لماذا تدفعين الملايين في العيادات والحل بنفس الفعالية موجود في منزلك؟","جلسة علاج واحدة في عيادة متخصصة للشعر، كم تكلفتها؟
وكم جلسة تحتاجين؟
دون الحديث عن الوقت الضائع في الطريق والانتظار.
الحلول الاحترافية ممتازة، لكنها باهظة الثمن وليست دائماً في متناول الجميع.
ولكن ماذا لو أخبرتكِ أنه يمكنكِ الحصول على نتائج احترافية في منزلك؟
نظام Oleum هو عيادتك الخاصة في بيتك.
بنفس التقنيات التي تضمن الامتصاص العميق والتغذية المباشرة للبصيلات.
وبتلفة أقل بكثير على المدى الطويل.
تستخدمينه وقتما تشائين، براحة وخصوصية منزلك.
Oleum ليس مجرد توفير للمال، بل هو استثمار ذكي في جمال شعرك وراحتك.
وفري وقتك، وفري مالك، واستثمري في الحل الذي يدوم معك.","💰 وفّري مالك ووقتك! عيادة شعرك الخاصة الآن في منزلك.

تكاليف علاجات الشعر في العيادات يمكن أن تكون عبئاً كبيراً على الميزانية.

نظام Oleum يقدم لكِ حلاً بنفس الفعالية الاحترافية، ولكن بتكلفة أقل وبراحة تامة في بيتك.

شاهدي الفيديو واكتشفي كيف يمكنكِ الاستثمار بذكاء في جمالك.

وفّري وقتك ومالك مع Oleum، عيادتك الخاصة في بيتك! اضغطي هنا للتعرف على عروضنا!

#توفير #استثمار_ذكي #عناية_احترافية #عيادة_منزلية #Oleum_Value #الجزائر #dz","فيديو Motion Graphics سريع وحيوي. تبدأ بظهور أرقام كبيرة تمثل تكلفة الجلسات في العيادات مع أيقونات (ساعة، سيارة) لتمثيل الوقت الضائع. ثم انتقال سلس لمقارنة بسيطة تظهر جهاز Oleum كحل اقتصادي ومريح. استخدام رسوم بيانية متحركة لمقارنة التكلفة والوقت. الموسيقى عصرية وسريعة. نبرة الصوت: منطقية، مقنعة، وذكية.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - كم تكلفك زيارات العيادات؟ Oleum يمنحك نفس النتائج ","Carousel","كم تكلفك زيارات العيادات؟ Oleum يمنحك نفس النتائج بتكلفة أقل وراحة تامة!","Slide 1: جلسات العيادة: تكسر الميزانية وتضيع الوقت! Oleum هو الحل.
Slide 2: مقارنة التكلفة:
عمود 'العيادة': تكلفة عالية ومتكررة. عمود 'Oleum': استثمار لمرة واحدة بنتائج مستمرة.
Slide 3: مقارنة الوقت:
عمود 'العيادة': ساعات من التنقل والانتظار. عمود 'Oleum': دقائق في راحة بيتك.
Slide 4: مقارنة الراحة:
عمود 'العيادة': مواعيد محددة وانتظار. عمود 'Oleum': في أي وقت تشائين، وبخصوصية تامة.
Slide 5: الخلاصة:
النتائج الاحترافية... بتكلفة وراحة تناسبك!","📊 المعادلة واضحة: Oleum يوفر لكِ أكثر.

قبل أن تقرري الاستثمار في علاج باهظ الثمن، شاهدي هذه المقارنة البسيطة.

نظام Oleum مصمم ليمنحكِ أفضل قيمة مقابل نقودك: نتائج احترافية، راحة، وتوفير كبير على المدى الطويل.

اسحبي الشاشة واحكمي بنفسك!

شاهدي كيف يعيد Oleum قيمة أموالك ويريحك من عناء العيادات! اضغطي هنا!

#مقارنة #قيمة_مقابل_سعر #الاختيار_الذكي #توفير #Oleum_DZ #الجزائر","تصميم إنفوجرافيك على شكل جدول مقارنة واضح. استخدام أيقونات لتمثيل التكلفة (دينار)، الوقت (ساعة)، والراحة (منزل). الألوان متباينة لتسهيل القراءة. في السلايد الأخير، صورة للمنتج مع عبارة 'الاختيار الذكي'.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - عيادتك الخاصة لشعرك... أصبحت بين يديك.","Image","عيادتك الخاصة لشعرك... أصبحت بين يديك.","عيادتك الخاصة للعناية بالشعر، في راحة منزلك.","💆‍♀️ لحظة العناية الخاصة بكِ، أصبحت أكثر رفاهية.

حوّلي روتين العناية بشعرك إلى طقس من الاسترخاء والرفاهية.

مع Oleum، العناية الاحترافية أصبحت جزءاً من راحتك اليومية في بيتك.

استمتعي بالعناية الاحترافية لشعرك في بيتك! اكتشفي Oleum!

#رفاهية #راحة #عناية_شخصية #وقتي_الخاص #Lifestyle #Oleum #الجزائر","صورة Lifestyle عالية الجودة. امرأة تبدو مسترخية على أريكة أنيقة، ترتدي ملابس منزلية فاخرة (بيجامة حرير مثلاً)، وهي تستخدم جهاز Oleum بسهولة وابتسامة رضا. الإضاءة دافئة وناعمة. التركيز على الشعور بالرفاهية والراحة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
