Project Name,Opportunity ID,Opportunity Name,Creative Format,Hooks,scripts,Ad Copy,Technical Directions,Opportunity Owner,Pipeline,Contact Id
"Wayso Project","V01-WA","[V01-WA] Video - -","Video","-","تحليل السوق، بناء الاستراتيجية، وهندسة رحلة العميل.","-","-","Abdellah Chaaban","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V02-WA","[V02-WA] Video - وصفتك على شعرة من الفشل والموردين دايرين بيك؟ شوف ","Video","وصفتك على شعرة من الفشل والموردين دايرين بيك؟ شوف الحل!","(صوت متوتر، يتحدث بسرعة)
كل يوم نفس الحكاية... 
خايف على سمعتك؟
على وقتك لي يروح؟
على بنة القاطو لي لازم تكون هي هي؟
(وقفة، تغير النبرة إلى هادئة وواثقة)
هذا القلق... خلاص.
Nounours هنا.
لمّة وحدة لكل لوازم البنة.
السكر... النشاء... العسل... كلش!
بجودة ثابتة تضمنلك نتيجة وحدة: النجاح.
نتا شاف، صاحب فندق، ولا ربة بيت... Nounours هو شريكك.
نضمنولك الجودة، نوفرولك الوقت، ونعطولك راحة البال.
هذي ماشي مجرد مكونات.
هذا هو ضمان النجاح تاعك.
انضم لآلاف الحرفيين والعائلات لي حطو ثقتهم فينا.
Nounours. البنة والأمان، في لمّة وحدة.","القلق على جودة حلوياتك خلاص! ✅ 

 كل حرفي وكل دار تخاف من حاجة وحدة: فشل الوصفة وضياع الوقت مع موردين مافيهمش ثقة. 😟

علامة Nounours جات باش تنهي هاد المشكل. نوفرولك كل لوازم الحلويات لي تحتاجها، من السكر للعسل، بجودة وحدة مضمونة وثابتة، توصلك حتى لعندك.

مع Nounours، اربح وقتك، اضمن سمعتك، وركز على الإبداع ديالك. 🤝 

 اكتشف كيف يضمنلك 'Nounours' نجاح كل وصفاتك ويوفرلك راحتك! اضغط هنا باش تبدا رحلتك. 

 #Nounours_DZ #حلويات_جزائرية #باتيسري_جزائري #مخابز_الجزائر #الجودة_مضمونة #صنع_في_الجزائر","المشهد 1 (Before): لقطات سريعة ومتقطعة. شاف متوتر يمسح جبينه. يد تقلب في قائمة موردين. حلوى شكلها غير ناجح. إضاءة باردة وقلقة. حركة الكاميرا مهتزة قليلاً. الموسيقى سريعة ومتوترة.
المشهد 2 (The Bridge): لقطة انتقالية سريعة لشعار Nounours يظهر ببطء. الموسيقى تهدأ وتصبح ملهمة.
المشهد 3 (After): لقطات سينمائية واسعة وبطيئة. نفس الشاف الآن مبتسم وواثق. يد تفتح بكيس سكر Nounours الناصع. لقطات مقربة (Close-up) على قوام العسل والشونتيي. حلويات متقنة وشهية تخرج من الفرن. عائلة سعيدة تتذوق الحلوى. إضاءة دافئة ومريحة. حركة الكاميرا ناعمة (Slider shots).
التعليق الصوتي: يبدأ بنبرة قلقة وسريعة، ثم يتحول إلى نبرة هادئة، موثوقة، ودافئة جداً عند ذكر 'Nounours'.","Islem Ben","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C03-WA","[C03-WA] Carousel - تخيل كل لوازم القاطو تاعك في بلاصة وحدة وبجودة توب","Carousel","تخيل كل لوازم القاطو تاعك في بلاصة وحدة وبجودة توب... هذا ماشي خيال، هذا Nounours!","Slide 1: Nounours: لمّة وحدة لكل لوازم البنة.
Slide 2: مليت من الدوران على الموردين؟ كل واحد بسلعة وشكل؟ وقتك يضيع والجودة ماشي مضمونة... نعرفو هاد الشعور مليح.
Slide 3: الحل بين يديك! Nounours يجمعلك كلش: سكر، نشاء، عسل، شونتيي، ماء زهر... كل لوازمك في مكان واحد، بجودة احترافية.
Slide 4: كيفاش تخدم معانا؟ بسيطة! اختار منتجاتك، اطلب بكل سهولة، والتوصيل يلحقك في وقت قياسي. الكفاءة هي شعارنا.
Slide 5: النتيجة؟ راحة بال ما تتقدرش بثمن، جودة ثابتة تخليك تخدم وعينيك مغمضين، ووقت ثمين تربحو لمشروعك وعايلتك.","وداعاً للفوضى... أهلاً براحة البال! 😌 

 الدوران على عشرين مورد باش تكمل وصفة وحدة... هادي حكاية قديمة!

مع Nounours، كل لوازم الحلويات اللي تحتاجها راهي في مكان واحد. وفّر على روحك الوقت، الجهد، والقلق. نضمنولك جودة ثابتة في كل منتج، من السكر للشانتيي.

ركز على واش يهم صح: البنة والإبداع. 

 اسحب لتعرف كيف 'Nounours' يغير تجربتك مع لوازم الحلويات! اضغط هنا لزيارة المتجر. 

 #لمة_وحدة #حلويات_سهلة #مكونات_الحلويات #الجزائر #شريك_النجاح #Nounours","Slide 1: صورة غلاف جذابة جداً تعرض تشكيلة من منتجات Nounours بشكل فني على خلفية نظيفة. العنوان بخط أنيق وواضح. 
Slide 2: صورة تعبيرية تظهر شخص محتار أو متعب أمام عدة خيارات. استخدام أيقونات (ساعة رملية، علامة استفهام). الألوان تميل للرمادي.
Slide 3: صورة مشرقة ومبهجة تعرض منتجات Nounours كحل مركزي. استخدام شعار Nounours بوضوح. الألوان زاهية.
Slide 4: تصميم إنفوجرافيك بسيط يوضح خطوات الطلب (أيقونة سلة، أيقونة هاتف، أيقونة شاحنة توصيل). 
Slide 5: صورة نهائية لشاف حلويات أو عائلة سعيدة يستمتعون بالنتيجة النهائية (حلوى رائعة). النص يبرز الفوائد النهائية.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P04-WA","[P04-WA] Image - كي يتعلق الأمر بالبنة، الثقة هي كلش. Nounours هو ض","Image","كي يتعلق الأمر بالبنة، الثقة هي كلش. Nounours هو ضمانك.","جودة ثابتة. راحة بال مضمونة.
Nounours: شريكك الموثوق في كل وصفة.","الأمان يبدأ من المكونات. 🔒 

 في عالم الحلويات، تغيير بسيط في جودة المكونات يقدر يفسدلك كلش. لهذا السبب، الأمان والثقة هوما أساس خدمتنا في Nounours.

نلتزم بتقديم جودة ثابتة وموثوقة في كل منتج، باش تكون دايماً مطمئن على النتيجة النهائية. خدمتك وسمعتك في أيد أمينة. 

 لمزيد من المعلومات حول ضمان الجودة، تواصل معنا! 

 #ضمان_الجودة #ثقة #احترافية #حلويات_الجزائر #Nounours_أمان","تصميم بصري راقي ونظيف جداً. صورة عالية الجودة لأحد منتجات Nounours (مثلاً، كيس سكر ناعم) مع ختم ذهبي أو علامة جودة بارزة بجانبه. الخلفية هادئة (رخامية أو خشبية فاتحة). النص مكتوب بخط serif أنيق يعكس الثقة والاحترافية. شعار Nounours في زاوية بشكل واضح.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V05-WA","[V05-WA] Video - كي تكون شاف، الغلطة ممنوعة. شوف كيفاش Nounours رجع","Video","كي تكون شاف، الغلطة ممنوعة. شوف كيفاش Nounours رجع شريك النجاح الأول للشاف كريم.","(صوت الشاف كريم، نبرة صادقة وواقعية)
في خدمتنا، السمعة هي راس مالك.
كنت نتعامل مع بزاف موردين... كل مرة مشكل.
مرة السلعة ناقصة جودة، مرة تتعطل... قلق كبير.
حتى النهار لي عرفت Nounours.
في الأول جربت على حسابي... بصح تم تم فهمت الفرق.
جودة ثابتة، كلمة وحدة، وتوصيل في وقته.
الزبائن تاعي لاحظوا الفرق في البنة... وأنا لاحظت الفرق في راحة بالي.
Nounours ماشي مجرد مورد، هوما الصح شريك في النجاح.","قصة نجاح حقيقية، بطلها شاف جزائري و سرها Nounours! 👨‍🍳 

 النجاح في عالم الحلويات الاحترافي مايجيش بالصدفة. كل تفصيلة صغيرة تحسب.

نخليو الشاف فلان يحكيلكم بنفسه كيفاش التعامل مع شريك موثوق كيما Nounours غيّر طريقة عمله وضمن له جودة ثابتة حافظت على سمعته وزبائنه.

النجاح تاعك يبدا من اختيار الشريك الصح. 

 تواصل معنا اليوم باش 'Nounours' يكون شريكك في النجاح. اضغط هنا للتعاون. 

 #قصص_نجاح #شاف_جزائري #B2B #شراكة #تموين #فنادق_الجزائر #Nounours","يبدأ الفيديو بلقطات حقيقية من داخل مخبز أو محل حلويات (B-roll). التركيز على الشاف 'فلان' وهو يعمل بتركيز. الكاميرا تتبعه بأسلوب وثائقي. 
مقابلة مع الشاف وهو يتحدث مباشرة للكاميرا، بصدق وعفوية. 
لقطات تظهر منتجات Nounours وهي تُستخدم في وصفاته. 
لقطات للزبائن وهم يستمتعون بالمنتجات النهائية. 
النهاية: لقطة للشاف وهو يصافح ممثل Nounours (أو يتحدث في الهاتف بابتسامة). 
الإضاءة طبيعية. الصوت يجب أن يكون واضحاً جداً مع موسيقى خلفية هادئة وملهمة.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C06-WA","[C06-WA] Carousel - مشروعك تاع الحلويات يستاهل شريك يفهمك ماشي غير يبي","Carousel","مشروعك تاع الحلويات يستاهل شريك يفهمك ماشي غير يبيعلك. هل لقيتو؟","Slide 1: Nounours: ماشي مجرد مورد، شريك في نجاحك.
Slide 2: توريد مستمر وموثوق ✅: معانا، ماتخافش السلعة تخلص ولا تتعطل. نضمنولك استمرارية عملك بلا انقطاع.
Slide 3: جودة ثابتة تحمي سمعتك 🏆: البنة تاعك لازم تكون هي هي كل يوم. منتجاتنا تضمنلك نفس الجودة العالية في كل مرة، باش تحافظ على ثقة زبائنك.
Slide 4: توفير للوقت والجهد ⏱️: علاش تضيّع وقتك مع 10 موردين؟ مع Nounours، كلش في بلاصة وحدة. ركز على خدمتك وخلي الباقي علينا.","ارتقِ بمشروعك مع الشريك المناسب! 📈 

 إدارة محل حلويات أو مخبز ماشي ساهلة. بين الإنتاج والبيع وخدمة الزبائن، آخر حاجة تحتاجها هي القلق على لوازمك الأساسية.

Nounours يفهم احتياجاتك المهنية ويوفرلك أكثر من مجرد منتجات. نوفرلك: 
✅ استمرارية في التوريد.
✅ جودة تحمي اسمك.
✅ توفير هائل في الوقت والجهد.

خلينا نكونو شركاء في قصة نجاحك. 

 اسحب لتعرف كيف 'Nounours' يقوي مشروعك الاحترافي! راسلنا الآن! 

 #شريك_احترافي #تموين_مطاعم #مخابز #حلويات_راقية #B2B_Algeria #Nounours","Slide 1: تصميم احترافي يظهر شعار Nounours مع أيقونة مصافحة أو شراكة. العنوان بخط جريء وواضح.
Slide 2: صورة لمستودع منظم أو شاحنة توصيل تابعة لـ Nounours. استخدام أيقونة تقويم أو ساعة للتأكيد على الالتزام بالوقت.
Slide 3: صورة مقربة (close-up) لح حلوى متقنة جداً، مع أيقونة درع أو شهادة جودة. التركيز على الجاذبية البصرية للمنتج النهائي.
Slide 4: تصميم يقارن بين سيناريوهين: الأول فوضوي (عدة شعارات موردين)، والثاني منظم (شعار Nounours فقط). استخدام أيقونات توفير الوقت.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P07-WA","[P07-WA] Image - قايمة فيها 20 مورد... و 20 مكالمة... و 20 مشكل؟ كا","Image","قايمة فيها 20 مورد... و 20 مكالمة... و 20 مشكل؟ كاين حل أسهل!","مليت من فوضى الموردين؟
Nounours: لمّة وحدة. جودة وحدة.","ركز على خدمتك، ماشي على قائمة الموردين! 📋 

 تخيل شحال من وقت وطاقة تضيعهم كل شهر في التنسيق مع موردين مختلفين، كل واحد بمشاكله ومواعيده...

Nounours ينهي هذه الفوضى. كنقطة اتصال واحدة لكل لوازم الحلويات، نرجعولك أهم حاجة تملكها: وقتك وراحة بالك.

نظام واحد. جودة وحدة. شريك واحد. 

 نظم عملك اليوم مع 'Nounours'. اتصل بنا للاستفادة من عروض المحترفين. 

 #تنظيم_العمل #كفاءة #حلول_احترافية #توفير_الوقت #B2B_DZ #Nounours","تصميم بصري ذكي ومباشر. الجهة اليسرى من الصورة تظهر قائمة طويلة ومزدحمة بأسماء موردين وهميين بشكل فوضوي. الجهة اليمنى نظيفة ومنظمة، لا يظهر فيها سوى شعار Nounours بشكل بارز. سهم واضح ينتقل من الفوضى إلى النظام. استخدام ألوان متباينة للتأكيد على الفكرة.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","V08-WA","[V08-WA] Video - تساءلت كيفاش توصلك مكونات Nounours بهذيك الجودة؟ ت","Video","تساءلت كيفاش توصلك مكونات Nounours بهذيك الجودة؟ تبع معانا الرحلة.","(صوت معلق، نبرة موثوقة وواضحة)
رحلة الجودة تبدأ من هنا...
أولاً: نختارو أجود المواد الخام.
ثانياً: تدخل لمصانعنا وتخضع لرقابة صارمة.
ثالثاً: كل منتج يتغلف بعناية للحفاظ على نكهته.
رابعاً: يوصلك طازج ومضمون، جاهز باش يبدع في يديك.
هذه هي شفافيتنا... وهذا هو التزامنا بالجودة.
من المادة الخام... إلى يديك.","من الحقل إلى مطبخك: رحلة الجودة الشفافة مع Nounours! 🌿 

 الجودة ماشي كلمة نقولوها برك، هي عملية نعيشوها كل يوم.

في هذا الفيديو، نكشفلكم بكل شفافية المراحل الدقيقة اللي تمر بيها منتجاتنا، من انتقاء أفضل المواد الخام، إلى غاية وصولها إليكم مع ضمان أعلى معايير الجودة والنظافة.

ثقتكم هي أولويتنا. 

 اكتشف بنفسك الشفافية والجودة! اطلب عينة اليوم. 

 #شفافية #جودة_عالية #صناعة_جزائرية #من_المزرعة_إليك #معايير_الجودة #Nounours","فيديو Motion Graphics سريع وجذاب.
المشهد 1: أيقونة لمادة خام (حبة سكر، زهرة البرتقال) تتحول إلى منتج Nounours.
المشهد 2: رسوم متحركة تظهر خط إنتاج نظيف وحديث مع أيقونات فحص الجودة (علامة صح، مجهر).
المشهد 3: أنيميشن لعملية التغليف الأنيقة.
المشهد 4: خريطة الجزائر مع شاحنة Nounours متحركة تصل إلى أيقونة مخبز أو منزل.
استخدام ألوان العلامة التجارية. الموسيقى إيجابية و ديناميكية. النصوص تظهر على الشاشة بشكل متزامن مع التعليق الصوتي.","Ahmed Benkali","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","C09-WA","[C09-WA] Carousel - الجودة ماشي صدفة، الجودة هي اختيار. اكتشف أسرار وم","Carousel","الجودة ماشي صدفة، الجودة هي اختيار. اكتشف أسرار ومعايير Nounours.","Slide 1: الجودة تبدأ من الاختيار: معايير Nounours الصارمة.
Slide 2: المعيار 1: انتقاء دقيق للمواد الخام. نختارو الأفضل فقط، من مزارع محلية موثوقة ومن أفضل المصادر العالمية، باش نضمنو أساس بنين لكل منتج.
Slide 3: المعيار 2: رقابة مستمرة في كل مرحلة. مختبراتنا تضمن أن كل دفعة إنتاج تطابق معاييرنا العالية قبل ما تخرج من المصنع.
Slide 4: المعيار 3: التزام بالأصالة والطزاجة. نضمنولك أن المنتج يوصلك محافظ على كامل نكهته وجودته الأصلية، كأنه تقطف اليوم.","الجودة عندنا ماشي كلمة، هي 3 معايير صارمة! 📜 

 علاش المحترفين يثقو في Nounours؟ لأننا نبني خدمتنا على أسس متينة من الجودة لا نقبل التنازل عنها.

اسحب واكتشف معاييرنا الثلاثة الذهبية اللي تضمنلك منتج استثنائي في كل مرة: من الاختيار الدقيق للمواد الخام، إلى الرقابة المستمرة، وصولاً لضمان الأصالة والطزاجة. 

 اسحب لتعرف أكثر عن التزامنا بالجودة. زوروا موقعنا. 

 #معايير_الجودة #أسرار_النجاح #صناعة_متقنة #أصالة_جزائرية #التزام #Nounours","Slide 1: تصميم أنيق بخلفية بيضاء، العنوان مكتوب بخط احترافي. صورة مقربة جداً لمنتج نقي (سكر كريستالي، قطرة عسل ذهبية).
Slide 2: صورة مقسمة: نصف يظهر مادة خام عالية الجودة (مثل زهرة البرتقال)، والنصف الآخر المنتج النهائي المعبأ.
Slide 3: صورة لمختبر حديث ونظيف أو أيقونة مجهر مع علامة صح خضراء. التركيز على الدقة والصرامة.
Slide 4: صورة لمنتج Nounours معبأ وجاهز، عليه ختم 'ضمان الطزاجة'. الخلفية توحي بالأصالة (خشب، قماش تقليدي).","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
"Wayso Project","P10-WA","[P10-WA] Image - البنة تاع بكري، بجودة تاع اليوم. هذا هو وعد Nounou","Image","البنة تاع بكري، بجودة تاع اليوم. هذا هو وعد Nounours.","بنة زمان... جودة اليوم.
Nounours: الأصالة في كل مكوّن.","نرجعولك بنة حلويات جداتنا! ❤️🇩🇿 

 كاين بنة خاصة في حلويات زمان... بنة الأصالة والجودة الحقيقية.

في Nounours، مهمتنا هي الحفاظ على هذا الإرث. نقدملكم مكونات عصرية بأعلى معايير الجودة، لكن بروح ونكهة جزائرية أصيلة تحكي قصة وتقاليد.

مع Nounours، كل وصفة هي رحلة في الذاكرة. 

 جرب مكونات 'Nounours' واكتشف سر البنة الجزائرية الأصيلة. 

 #أصالة #بنة_زمان #حلويات_تقليدية #تراث_جزائري #مطبخ_جزائري #Nounours_أصيل","تصميم يدمج بين التقليدي والعصري. صورة عالية الجودة لمنتج Nounours (مثل قارورة ماء الزهر) موضوعة على طاولة خشبية عتيقة بجانب حلوى جزائرية تقليدية (مقروط، بقلاوة). الإضاءة دافئة وناعمة. الخط المستخدم يجمع بين الأناقة والأصالة. يمكن إضافة لمسة زخرفة تقليدية في زاوية التصميم.","Abderahmane Mohamed","Project Task Manager","QkU5OHqs50n5oCnAzV9d"
